Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
TueMay 1,All Day,CHF,Non-Economic,Bank Holiday,,,
TueMay 1,All Day,EUR,Non-Economic,German Bank Holiday,,,
TueMay 1,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
TueMay 1,All Day,EUR,Non-Economic,French Bank Holiday,,,
TueMay 1,2:30am,AUD,Medium Impact Expected,Commodity Prices y/y,8.40%,,9.30%
TueMay 1,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,56,,55.4
TueMay 1,4:30am,GBP,Medium Impact Expected,Final Manufacturing PMI,53.9,54,54.2
TueMay 1,6:00am,GBP,Medium Impact Expected,CBI Realized Sales,44,30,32
TueMay 1,8:30am,CAD,Low Impact Expected,IPPI m/m,1.30%,0.90%,0.90%
TueMay 1,8:30am,CAD,Low Impact Expected,RMPI m/m,1.30%,1.50%,2.50%
TueMay 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,54.7,51,50.9
TueMay 1,10:00am,USD,High Impact Expected,Pending Home Sales m/m,-4.90%,0.10%,1.10%
TueMay 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,73,65.9,65.5
TueMay 1,11:00am,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
TueMay 1,All Day,USD,Low Impact Expected,Total Vehicle Sales,16.3M,16.2M,16.3M
TueMay 1,7:30pm,AUD,High Impact Expected,Cash Rate,6.25%,6.25%,6.25%
TueMay 1,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,-12.20%,-14.00%,-19.10%
TueMay 1,All Day,CNY,Non-Economic,Bank Holiday,,,
TueMay 1,10:30pm,CNY,Medium Impact Expected,Caixin Manufacturing PMI,53.3,,52.3
WedMay 2,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,61.9,63.5,62
WedMay 2,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,53.9,54.2,53.8
WedMay 2,3:55am,EUR,Medium Impact Expected,German Unemployment Change,-44K,-36K,-58K
WedMay 2,4:00am,EUR,Medium Impact Expected,Final Manufacturing PMI,55.4,55.5,55.4
WedMay 2,4:30am,GBP,Low Impact Expected,Construction PMI,59.8,59,58.9
WedMay 2,4:30am,GBP,Low Impact Expected,Mortgage Approvals,113K,116K,118K
WedMay 2,4:30am,GBP,Low Impact Expected,Net Lending to Individuals m/m,10.8B,11.0B,11.1B
WedMay 2,5:00am,EUR,Low Impact Expected,Unemployment Rate,7.20%,7.20%,7.30%
WedMay 2,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-24.60%,,-3.90%
WedMay 2,8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,64K,107K,98K
WedMay 2,10:00am,USD,Medium Impact Expected,Factory Orders m/m,3.10%,1.80%,1.40%
WedMay 2,10:30am,USD,Low Impact Expected,Crude Oil Inventories,1.2M,1.5M,2.1M
WedMay 2,11:00am,USD,Low Impact Expected,Treasury Sec Paulson Speaks,,,
