Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
MonJun 1,All Day,CHF,Non-Economic,Bank Holiday,,,
MonJun 1,All Day,EUR,Non-Economic,German Bank Holiday,,,
MonJun 1,All Day,EUR,Non-Economic,French Bank Holiday,,,
MonJun 1,2:30am,AUD,Medium Impact Expected,Commodity Prices y/y,-23.30%,,-16.10%
MonJun 1,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,39.8,,34.6
MonJun 1,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,41.1,39.6,37.2
MonJun 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,43.3,43.3,43.1
MonJun 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,39.6,39.1,39.1
MonJun 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,40.7,40.5,40.5
MonJun 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,45.4,44.1,43.1
MonJun 1,8:30am,CAD,High Impact Expected,GDP m/m,-0.30%,-0.30%,-0.10%
MonJun 1,8:30am,CAD,Medium Impact Expected,RMPI m/m,-0.50%,6.20%,12.10%
MonJun 1,8:30am,CAD,Low Impact Expected,IPPI m/m,-0.50%,0.20%,0.30%
MonJun 1,8:30am,USD,Medium Impact Expected,Core PCE Price Index m/m,0.30%,0.20%,0.20%
MonJun 1,8:30am,USD,Medium Impact Expected,Personal Spending m/m,-0.10%,-0.20%,-0.30%
MonJun 1,8:30am,USD,Low Impact Expected,Personal Income m/m,0.50%,-0.20%,-0.20%
MonJun 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,42.8,42.2,40.1
MonJun 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,0.80%,-1.60%,0.40%
MonJun 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,43.5,35.2,32
MonJun 1,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,7.90%,8.00%,8.20%
MonJun 1,9:30pm,AUD,High Impact Expected,Building Approvals m/m,5.10%,2.10%,6.30%
MonJun 1,9:30pm,AUD,Medium Impact Expected,Current Account,-4.6B,-5.4B,-6.4B
MonJun 1,11:45pm,JPY,Low Impact Expected,10-y Bond Auction,1.53|3.4,,1.45|2.5
TueJun 2,12:30am,AUD,High Impact Expected,Cash Rate,3.00%,3.00%,3.00%
TueJun 2,12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
TueJun 2,1:45am,CHF,Medium Impact Expected,GDP q/q,-0.80%,-1.40%,-0.60%
TueJun 2,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
TueJun 2,3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,-24.7K,,39.5K
TueJun 2,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,39.8,36.5,34.7
TueJun 2,4:30am,GBP,Medium Impact Expected,Construction PMI,45.9,39.1,38.1
TueJun 2,4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,1.3B,1.0B,0.7B
TueJun 2,4:30am,GBP,Low Impact Expected,Mortgage Approvals,43K,41K,40K
TueJun 2,5:00am,EUR,Medium Impact Expected,Unemployment Rate,9.20%,9.10%,8.90%
TueJun 2,10:00am,USD,High Impact Expected,Pending Home Sales m/m,6.70%,0.40%,3.20%
TueJun 2,10:30am,NZD,Low Impact Expected,GDT Price Index,-11.80%,,-4.10%
TueJun 2,All Day,USD,Low Impact Expected,Total Vehicle Sales,9.9M,9.3M,9.3M
TueJun 2,7:01pm,GBP,Medium Impact Expected,Nationwide Consumer Confidence,53,52,51
TueJun 2,7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,1.30%,,1.40%
TueJun 2,7:30pm,AUD,Low Impact Expected,AIG Services Index,39.9,,39.8
TueJun 2,9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,60.9,,59
TueJun 2,9:30pm,AUD,High Impact Expected,GDP q/q,0.40%,-0.10%,-0.60%
WedJun 3,3:15am,EUR,Low Impact Expected,Spanish Services PMI,39.1,,42.3
WedJun 3,3:45am,EUR,Low Impact Expected,Italian Services PMI,43.1,43,42
WedJun 3,3:50am,EUR,Low Impact Expected,French Final Services PMI,48.3,47.6,47.6
WedJun 3,3:55am,EUR,Low Impact Expected,German Final Services PMI,45.2,46,46
WedJun 3,4:00am,EUR,Low Impact Expected,Final Services PMI,44.8,44.7,44.7
WedJun 3,4:30am,GBP,High Impact Expected,Final Services PMI,51.7,49.4,48.7
WedJun 3,5:00am,EUR,Low Impact Expected,PPI m/m,-1.00%,-0.90%,-0.70%
WedJun 3,5:00am,EUR,Low Impact Expected,Revised GDP q/q,-2.50%,-2.50%,-2.50%
WedJun 3,5:08am,EUR,Low Impact Expected,German 30-y Bond Auction,4.44|2.2,,4.91|1.2
WedJun 3,5:41am,GBP,Low Impact Expected,10-y Bond Auction,3.79|2.5,,3.58|2.5
WedJun 3,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,7.40%,,47.00%
WedJun 3,8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,-532K,-525K,-545K
WedJun 3,10:00am,USD,High Impact Expected,Fed Chairman Bernanke Testifies,,,
WedJun 3,10:00am,USD,High Impact Expected,ISM Services PMI,44,45.1,43.7
WedJun 3,10:00am,USD,Medium Impact Expected,Factory Orders m/m,0.70%,0.90%,-1.90%
WedJun 3,10:30am,USD,Medium Impact Expected,Crude Oil Inventories,2.9M,-1.6M,-5.4M
WedJun 3,7:50pm,JPY,Medium Impact Expected,Capital Spending q/y,-25.30%,-28.50%,-17.30%
WedJun 3,9:30pm,AUD,High Impact Expected,Trade Balance,-0.09B,1.60B,2.30B
WedJun 3,10:30pm,AUD,Medium Impact Expected,RBA Gov Stevens Speaks,,,
WedJun 3,11:06pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,2.70%,,2.60%
ThuJun 4,3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,57B,,56B
ThuJun 4,4:00am,GBP,High Impact Expected,Halifax HPI m/m,2.60%,-1.00%,-1.80%
ThuJun 4,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,0.20%,0.00%,-0.10%
ThuJun 4,Day 1,EUR,Low Impact Expected,European Parliamentary Elections,,,
