Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
SunJun 2,All Day,NZD,Non-Economic,Bank Holiday,,,
SunJun 2,6:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,52.7,,54.8
SunJun 2,7:50pm,JPY,Low Impact Expected,Capital Spending q/y,6.10%,2.60%,5.70%
SunJun 2,8:30pm,JPY,Low Impact Expected,Final Manufacturing PMI,49.8,49.7,49.6
SunJun 2,9:30pm,AUD,Medium Impact Expected,Company Operating Profits q/q,1.70%,2.90%,2.80%
SunJun 2,9:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,-8.40%,,0.20%
SunJun 2,9:33pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.00%,,0.20%
SunJun 2,9:45pm,CNY,High Impact Expected,Caixin Manufacturing PMI,50.2,50,50.2
MonJun 3,2:30am,AUD,Low Impact Expected,Commodity Prices y/y,12.60%,,15.10%
MonJun 3,2:30am,CHF,Low Impact Expected,CPI m/m,0.30%,0.30%,0.20%
MonJun 3,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,50.1,51.4,51.8
MonJun 3,3:30am,CHF,Low Impact Expected,Manufacturing PMI,48.6,49.1,48.5
MonJun 3,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,49.7,48.5,49.1
MonJun 3,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,50.6,50.6,50.6
MonJun 3,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,44.3,44.3,44.3
MonJun 3,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,47.7,47.7,47.7
MonJun 3,4:30am,GBP,Medium Impact Expected,Final Manufacturing PMI,49.4,52.5,53.1
MonJun 3,9:10am,USD,Medium Impact Expected,FOMC Member Quarles Speaks,,,
MonJun 3,9:30am,CAD,Low Impact Expected,Manufacturing PMI,49.1,,49.7
MonJun 3,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,50.5,50.8,50.6
MonJun 3,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,52.1,53,52.8
MonJun 3,10:00am,USD,Low Impact Expected,Construction Spending m/m,0.00%,0.50%,0.10%
MonJun 3,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,53.2,51.5,50
MonJun 3,All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,17.3M,16.8M,16.4M
MonJun 3,1:25pm,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
MonJun 3,6:45pm,NZD,Low Impact Expected,Overseas Trade Index q/q,1.00%,0.50%,-3.20%
MonJun 3,7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,-3.00%,0.90%,3.70%
MonJun 3,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,3.60%,3.20%,3.10%
MonJun 3,9:30pm,AUD,High Impact Expected,Retail Sales m/m,-0.10%,0.20%,0.30%
MonJun 3,9:30pm,AUD,Medium Impact Expected,Current Account,-2.9B,-2.9B,-6.3B
MonJun 3,11:35pm,JPY,Low Impact Expected,10-y Bond Auction,-0.11|4.0,,-0.06|4.4
TueJun 4,12:30am,AUD,High Impact Expected,Cash Rate,1.25%,1.25%,1.50%
TueJun 4,12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
TueJun 4,2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-67.2B,,-40.7B
TueJun 4,3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,-84.1K,-67.0K,-91.5K
TueJun 4,4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,10.20%,10.30%,10.20%
TueJun 4,4:30am,GBP,Low Impact Expected,Construction PMI,48.6,50.6,50.5
TueJun 4,5:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,1.20%,1.40%,1.70%
TueJun 4,5:00am,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,0.80%,1.00%,1.30%
TueJun 4,5:00am,EUR,Low Impact Expected,Unemployment Rate,7.60%,7.70%,7.70%
TueJun 4,5:30am,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
TueJun 4,8:30am,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
TueJun 4,9:55am,USD,High Impact Expected,Fed Chair Powell Speaks,,,
