Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
FriMar 1,12:02am,JPY,Low Impact Expected,Consumer Confidence,41.5,41.6,41.9
FriMar 1,12:30am,AUD,Low Impact Expected,Commodity Prices y/y,9.10%,,6.50%
FriMar 1,2:00am,EUR,Low Impact Expected,German Retail Sales m/m,3.30%,1.90%,-3.10%
FriMar 1,2:30am,CHF,Low Impact Expected,Retail Sales y/y,-0.40%,0.30%,-0.20%
FriMar 1,2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-17.3B,,-76.1B
FriMar 1,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,49.9,51.8,52.4
FriMar 1,3:30am,CHF,Low Impact Expected,Manufacturing PMI,55.4,53.5,54.3
FriMar 1,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,47.7,47.1,47.8
FriMar 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,51.5,51.4,51.4
FriMar 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,47.6,47.6,47.6
FriMar 1,3:55am,EUR,Low Impact Expected,German Unemployment Change,-21K,-5K,-4K
FriMar 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,49.3,49.2,49.2
FriMar 1,4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,10.50%,10.40%,10.40%
FriMar 1,4:30am,GBP,Medium Impact Expected,Final Manufacturing PMI,52,52,52.6
FriMar 1,4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,4.8B,4.7B,4.6B
FriMar 1,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,0.20%,0.30%,0.50%
FriMar 1,4:30am,GBP,Low Impact Expected,Mortgage Approvals,67K,63K,64K
FriMar 1,5:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,1.50%,1.50%,1.40%
FriMar 1,5:00am,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,1.00%,1.10%,1.10%
FriMar 1,5:00am,EUR,Low Impact Expected,Unemployment Rate,7.80%,7.90%,7.80%
FriMar 1,Dec Data,USD,Low Impact Expected,Personal Income m/m,1.00%,0.50%,0.30%
FriMar 1,8:30am,CAD,High Impact Expected,GDP m/m,-0.10%,0.00%,-0.10%
FriMar 1,8:30am,USD,Medium Impact Expected,Core PCE Price Index m/m,0.20%,0.20%,0.20%
FriMar 1,8:30am,USD,Medium Impact Expected,Personal Spending m/m,-0.50%,-0.20%,0.60%
FriMar 1,8:30am,USD,Low Impact Expected,Personal Income m/m,-0.10%,0.30%,1.00%
FriMar 1,9:30am,CAD,Low Impact Expected,Manufacturing PMI,52.6,,53
FriMar 1,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,53,53.7,53.7
FriMar 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,54.2,55.6,56.6
FriMar 1,10:00am,USD,Medium Impact Expected,Revised UoM Consumer Sentiment,93.8,95.8,95.5
FriMar 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,49.4,51.6,49.6
FriMar 1,10:00am,USD,Low Impact Expected,Revised UoM Inflation Expectations,2.60%,,2.50%
FriMar 1,All Day,USD,Low Impact Expected,Total Vehicle Sales,16.6M,16.8M,16.7M
FriMar 1,All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,16.6M,16.8M,16.6M
SunMar 3,6:46pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,-0.90%,,-1.80%
SunMar 3,6:50pm,JPY,Low Impact Expected,Monetary Base y/y,4.60%,4.50%,4.70%
SunMar 3,7:00pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.10%,,-0.10%
SunMar 3,7:30pm,AUD,High Impact Expected,Building Approvals m/m,2.50%,1.50%,-8.10%
SunMar 3,7:30pm,AUD,Medium Impact Expected,Company Operating Profits q/q,0.80%,3.10%,1.20%
MonMar 4,3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,3.3K,5.0K,83.5K
MonMar 4,4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-2.2,-3.1,-3.7
MonMar 4,4:30am,GBP,Low Impact Expected,Construction PMI,49.5,50.5,50.6
MonMar 4,5:00am,EUR,Low Impact Expected,PPI m/m,0.40%,0.40%,-0.80%
MonMar 4,9:35am,AUD,Low Impact Expected,HIA New Home Sales m/m,-1.80%,,-6.70%
MonMar 4,10:00am,USD,Low Impact Expected,Construction Spending m/m,-0.60%,0.20%,0.80%
MonMar 4,4:30pm,AUD,Low Impact Expected,AIG Services Index,44.5,,44.3
MonMar 4,7:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,2.80%,,2.00%
MonMar 4,7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,-0.10%,0.10%,1.80%
MonMar 4,7:30pm,AUD,Medium Impact Expected,Current Account,-7.2B,-9.3B,-10.8B
MonMar 4,8:45pm,CNY,Low Impact Expected,Caixin Services PMI,51.1,53.5,53.6
MonMar 4,10:30pm,AUD,High Impact Expected,RBA Rate Statement,,,
MonMar 4,10:30pm,AUD,Medium Impact Expected,Cash Rate,1.50%,1.50%,1.50%
MonMar 4,10:35pm,JPY,Low Impact Expected,10-y Bond Auction,0.00|4.3,,-0.01|4.8
TueMar 5,2:30am,CHF,Low Impact Expected,CPI m/m,0.40%,0.40%,-0.30%
TueMar 5,3:15am,EUR,Low Impact Expected,Spanish Services PMI,54.5,54.2,54.7
TueMar 5,3:45am,EUR,Low Impact Expected,Italian Services PMI,50.4,49.5,49.7
TueMar 5,3:50am,EUR,Low Impact Expected,French Final Services PMI,50.2,49.8,49.8
TueMar 5,3:55am,EUR,Low Impact Expected,German Final Services PMI,55.3,55.1,55.1
TueMar 5,4:00am,CHF,Low Impact Expected,Gov Board Member Zurbrugg Speaks,,,
TueMar 5,4:00am,EUR,Low Impact Expected,Final Services PMI,52.8,52.3,52.3
TueMar 5,4:30am,GBP,Medium Impact Expected,Final Services PMI,51.3,50,50.1
TueMar 5,4:30am,GBP,Low Impact Expected,FPC Meeting Minutes,,,
TueMar 5,4:30am,GBP,Low Impact Expected,FPC Statement,,,
TueMar 5,5:00am,EUR,Low Impact Expected,Retail Sales m/m,1.30%,1.30%,-1.40%
TueMar 5,7:30am,USD,Medium Impact Expected,FOMC Member Rosengren Speaks,,,
TueMar 5,9:45am,USD,Low Impact Expected,Final Services PMI,56,56.2,56.2
TueMar 5,10:00am,USD,Medium Impact Expected,ISM Services PMI,59.7,57.4,56.7
TueMar 5,10:00am,USD,Low Impact Expected,New Home Sales,621K,597K,599K
TueMar 5,10:01am,USD,Low Impact Expected,IBD/TIPP Economic Optimism,55.7,51.2,50.3
TueMar 5,10:35am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
TueMar 5,12:21pm,NZD,Low Impact Expected,GDT Price Index,3.30%,,0.90%
TueMar 5,2:00pm,USD,Low Impact Expected,Federal Budget Balance,8.7B,17.3B,-13.5B
TueMar 5,5:10pm,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
TueMar 5,7:30pm,AUD,High Impact Expected,GDP q/q,0.20%,0.50%,0.30%
WedMar 6,7:15am,GBP,Medium Impact Expected,MPC Member Cunliffe Speaks,,,
WedMar 6,8:15am,USD,Medium Impact Expected,ADP Non-Farm Employment Change,183K,190K,300K
WedMar 6,8:30am,CAD,High Impact Expected,Trade Balance,-4.6B,-2.4B,-2.0B
WedMar 6,8:30am,CAD,Low Impact Expected,Labor Productivity q/q,-0.40%,-0.20%,0.20%
WedMar 6,8:30am,USD,Low Impact Expected,Trade Balance,-59.8B,-57.8B,-50.3B
WedMar 6,10:00am,CAD,High Impact Expected,BOC Rate Statement,,,
WedMar 6,10:00am,CAD,High Impact Expected,Overnight Rate,1.75%,1.75%,1.75%
WedMar 6,10:00am,CAD,Medium Impact Expected,Ivey PMI,50.6,55.1,54.7
WedMar 6,10:30am,USD,Low Impact Expected,Crude Oil Inventories,7.1M,1.2M,-8.6M
WedMar 6,12:00pm,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
WedMar 6,12:30pm,GBP,Medium Impact Expected,MPC Member Saunders Speaks,,,
WedMar 6,2:00pm,USD,Low Impact Expected,Beige Book,,,
WedMar 6,4:30pm,AUD,Low Impact Expected,AIG Construction Index,43.8,,43.1
WedMar 6,7:30pm,AUD,High Impact Expected,Retail Sales m/m,0.10%,0.30%,-0.40%
WedMar 6,7:30pm,AUD,Medium Impact Expected,Trade Balance,4.55B,2.85B,3.77B
WedMar 6,10:35pm,JPY,Low Impact Expected,30-y Bond Auction,0.62|4.6,,0.59|4.7
ThuMar 7,12:00am,JPY,Low Impact Expected,Leading Indicators,95.90%,96.20%,97.50%
ThuMar 7,1:45am,CHF,Low Impact Expected,Unemployment Rate,2.40%,2.40%,2.40%
ThuMar 7,3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,739B,,742B
ThuMar 7,3:30am,GBP,Low Impact Expected,Halifax HPI m/m,5.90%,0.10%,-3.00%
ThuMar 7,4:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,0.50%,0.30%,-0.60%
ThuMar 7,4:00am,GBP,Medium Impact Expected,MPC Member Tenreyro Speaks,,,
ThuMar 7,4:50am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,1.22|1.1,,1.29|1.2
ThuMar 7,4:58am,EUR,Low Impact Expected,French 10-y Bond Auction,0.57|1.9,,0.57|2.2
ThuMar 7,5:00am,EUR,Low Impact Expected,Final Employment Change q/q,0.30%,0.30%,0.30%
ThuMar 7,5:00am,EUR,Low Impact Expected,Revised GDP q/q,0.20%,0.20%,0.20%
ThuMar 7,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,117.20%,,18.70%
ThuMar 7,7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.00%,0.00%,0.00%
ThuMar 7,7:45am,EUR,High Impact Expected,Monetary Policy Statement,,,
ThuMar 7,8:30am,CAD,Low Impact Expected,Building Permits m/m,-5.50%,-4.80%,6.40%
ThuMar 7,8:30am,EUR,High Impact Expected,ECB Press Conference,,,
ThuMar 7,8:30am,USD,Low Impact Expected,Revised Nonfarm Productivity q/q,1.90%,1.50%,2.30%
ThuMar 7,8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,2.00%,1.70%,0.90%
ThuMar 7,8:30am,USD,Low Impact Expected,Unemployment Claims,223K,225K,226K
ThuMar 7,10:30am,USD,Low Impact Expected,Natural Gas Storage,-149B,-141B,-166B
ThuMar 7,12:15pm,USD,Medium Impact Expected,FOMC Member Brainard Speaks,,,
ThuMar 7,12:30pm,CAD,Low Impact Expected,Gov Council Member Patterson Speaks,,,
ThuMar 7,3:00pm,USD,Low Impact Expected,Consumer Credit m/m,17.0B,16.4B,15.4B
ThuMar 7,4:45pm,NZD,Low Impact Expected,Manufacturing Sales q/q,-0.50%,,1.80%
ThuMar 7,6:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,1.20%,1.20%,1.50%
ThuMar 7,6:30pm,JPY,Low Impact Expected,Household Spending y/y,2.00%,-0.50%,0.10%
ThuMar 7,6:50pm,JPY,Low Impact Expected,Bank Lending y/y,2.30%,2.40%,2.40%
ThuMar 7,6:50pm,JPY,Low Impact Expected,Current Account,1.83T,1.39T,1.63T
ThuMar 7,6:50pm,JPY,Low Impact Expected,Final GDP q/q,0.50%,0.40%,0.30%
ThuMar 7,6:52pm,JPY,Low Impact Expected,Final GDP Price Index y/y,-0.30%,-0.30%,-0.30%
ThuMar 7,10:17pm,CNY,High Impact Expected,Trade Balance,34B,257B,271B
ThuMar 7,10:19pm,CNY,Low Impact Expected,USD-Denominated Trade Balance,4.1B,27.2B,39.2B
FriMar 8,12:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,47.5,46.2,45.6
FriMar 8,2:00am,EUR,Low Impact Expected,German Factory Orders m/m,-2.60%,0.50%,0.90%
FriMar 8,2:45am,EUR,Low Impact Expected,French Industrial Production m/m,1.30%,0.10%,0.00%
FriMar 8,2:45am,EUR,Low Impact Expected,French Trade Balance,-4.2B,-4.9B,-3.6B
FriMar 8,4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,1.70%,0.20%,-0.70%
FriMar 8,8:13am,CAD,Low Impact Expected,Housing Starts,173K,204K,207K
FriMar 8,8:30am,CAD,High Impact Expected,Employment Change,55.9K,0.6K,66.8K
FriMar 8,8:30am,CAD,High Impact Expected,Unemployment Rate,5.80%,5.80%,5.80%
FriMar 8,8:30am,CAD,Low Impact Expected,Capacity Utilization Rate,81.70%,82.10%,82.80%
FriMar 8,8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.40%,0.30%,0.10%
FriMar 8,8:30am,USD,High Impact Expected,Non-Farm Employment Change,20K,180K,311K
FriMar 8,8:30am,USD,High Impact Expected,Unemployment Rate,3.80%,3.90%,4.00%
FriMar 8,8:30am,USD,Medium Impact Expected,Building Permits,1.35M,1.29M,1.33M
FriMar 8,8:30am,USD,Low Impact Expected,Housing Starts,1.23M,1.19M,1.04M
FriMar 8,8:30pm,CNY,High Impact Expected,CPI y/y,1.50%,1.50%,1.70%
FriMar 8,8:30pm,CNY,Low Impact Expected,PPI y/y,0.10%,0.20%,0.10%
FriMar 8,10:00pm,USD,High Impact Expected,Fed Chair Powell Speaks,,,
SatMar 9,8:00pm,CNY,Low Impact Expected,M2 Money Supply y/y,8.00%,8.40%,8.40%
SatMar 9,8:00pm,CNY,Low Impact Expected,New Loans,886B,950B,3230B
SunMar 10,3:00am,CAD,Non-Economic,Daylight Saving Time Shift,,,
SunMar 10,3:00am,USD,Non-Economic,Daylight Saving Time Shift,,,
SunMar 10,7:00pm,USD,High Impact Expected,Fed Chair Powell Speaks,,,
SunMar 10,7:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,2.40%,2.40%,2.30%
MonMar 11,2:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,-29.30%,,-18.80%
MonMar 11,3:00am,EUR,Low Impact Expected,German Industrial Production m/m,-0.80%,0.50%,0.80%
MonMar 11,3:00am,EUR,Low Impact Expected,German Trade Balance,18.5B,21.2B,19.9B
MonMar 11,All Day,EUR,Low Impact Expected,Eurogroup Meetings,,,
MonMar 11,8:30am,USD,High Impact Expected,Core Retail Sales m/m,0.90%,0.40%,-2.10%
MonMar 11,8:30am,USD,High Impact Expected,Retail Sales m/m,0.20%,0.00%,-1.60%
MonMar 11,9:00am,GBP,Medium Impact Expected,MPC Member Haskel Speaks,,,
MonMar 11,9:56am,USD,Low Impact Expected,Business Inventories m/m,0.60%,0.60%,0.00%
MonMar 11,7:00pm,USD,High Impact Expected,Fed Chair Powell Speaks,,,
MonMar 11,7:50pm,JPY,Low Impact Expected,BSI Manufacturing Index,-7.3,4.8,5.5
MonMar 11,8:30pm,AUD,Low Impact Expected,Home Loans m/m,-2.60%,-2.00%,-6.00%
MonMar 11,8:30pm,AUD,Low Impact Expected,NAB Business Confidence,2,,4
TueMar 12,2:30am,EUR,Low Impact Expected,French Final Private Payrolls q/q,0.30%,0.10%,0.10%
TueMar 12,2:58am,AUD,Medium Impact Expected,RBA Deputy Gov Debelle Speaks,,,
TueMar 12,5:30am,GBP,High Impact Expected,GDP m/m,0.50%,0.20%,-0.40%
TueMar 12,5:30am,GBP,High Impact Expected,Manufacturing Production m/m,0.80%,0.20%,-0.70%
TueMar 12,5:30am,GBP,Low Impact Expected,Construction Output m/m,2.80%,0.90%,-2.80%
TueMar 12,5:30am,GBP,Low Impact Expected,Goods Trade Balance,-13.1B,-12.2B,-12.7B
TueMar 12,5:30am,GBP,Low Impact Expected,Index of Services 3m/3m,0.50%,0.50%,0.40%
TueMar 12,5:30am,GBP,Low Impact Expected,Industrial Production m/m,0.60%,0.20%,-0.50%
TueMar 12,6:00am,USD,Low Impact Expected,NFIB Small Business Index,101.7,102,101.2
TueMar 12,All Day,EUR,Low Impact Expected,ECOFIN Meetings,,,
TueMar 12,8:30am,USD,High Impact Expected,CPI m/m,0.20%,0.20%,0.00%
TueMar 12,8:30am,USD,High Impact Expected,CPI y/y,1.50%,1.60%,1.60%
TueMar 12,8:30am,USD,High Impact Expected,Core CPI m/m,0.10%,0.20%,0.20%
TueMar 12,8:45am,USD,Medium Impact Expected,FOMC Member Brainard Speaks,,,
TueMar 12,9:07am,GBP,Low Impact Expected,NIESR GDP Estimate,0.10%,,0.20%
TueMar 12,1:01pm,USD,Low Impact Expected,10-y Bond Auction,2.62|2.6,,2.69|2.3
TueMar 12,3:22pm,GBP,High Impact Expected,Parliament Brexit Vote,Reject,Reject,
TueMar 12,5:45pm,NZD,Low Impact Expected,FPI m/m,0.40%,,1.00%
TueMar 12,7:30pm,AUD,Low Impact Expected,Westpac Consumer Sentiment,-4.80%,,4.30%
TueMar 12,7:50pm,JPY,Low Impact Expected,Core Machinery Orders m/m,-5.40%,-1.60%,-0.10%
TueMar 12,7:50pm,JPY,Low Impact Expected,PPI y/y,0.80%,0.70%,0.60%
WedMar 13,12:30am,JPY,Low Impact Expected,Tertiary Industry Activity m/m,0.40%,-0.30%,-0.50%
WedMar 13,5:00am,EUR,Low Impact Expected,Italian Quarterly Unemployment Rate,10.60%,10.50%,10.30%
WedMar 13,6:00am,EUR,Low Impact Expected,Industrial Production m/m,1.40%,1.00%,-0.90%
WedMar 13,6:35am,EUR,Low Impact Expected,German 30-y Bond Auction,0.74|1.5,,0.72|1.2
WedMar 13,8:30am,USD,High Impact Expected,Core Durable Goods Orders m/m,-0.10%,0.10%,0.30%
WedMar 13,8:30am,USD,High Impact Expected,PPI m/m,0.10%,0.20%,-0.10%
WedMar 13,8:30am,USD,Medium Impact Expected,Core PPI m/m,0.10%,0.20%,0.30%
WedMar 13,8:30am,USD,Medium Impact Expected,Durable Goods Orders m/m,0.40%,-0.50%,1.30%
WedMar 13,8:42am,GBP,High Impact Expected,Annual Budget Release,,,
WedMar 13,10:00am,USD,Low Impact Expected,Construction Spending m/m,1.30%,0.40%,-0.80%
WedMar 13,10:30am,USD,Low Impact Expected,Crude Oil Inventories,-3.9M,2.7M,7.1M
WedMar 13,1:01pm,USD,Low Impact Expected,30-y Bond Auction,3.01|2.3,,3.02|2.3
WedMar 13,3:16pm,GBP,High Impact Expected,Parliament Brexit Vote,Reject,Reject,
WedMar 13,8:00pm,AUD,Low Impact Expected,MI Inflation Expectations,4.10%,,3.70%
WedMar 13,8:01pm,GBP,Low Impact Expected,RICS House Price Balance,-28%,-24%,-22%
WedMar 13,10:00pm,CNY,Medium Impact Expected,Fixed Asset Investment ytd/y,6.10%,6.10%,5.90%
WedMar 13,10:00pm,CNY,Medium Impact Expected,Industrial Production y/y,5.30%,5.50%,5.70%
WedMar 13,10:00pm,CNY,Low Impact Expected,Retail Sales y/y,8.20%,8.10%,8.20%
