Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
FriJul 1,2:30am,AUD,Low Impact Expected,Commodity Prices y/y,24.30%,,34.70%
FriJul 1,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,52.6,52.3,53.8
FriJul 1,3:30am,CHF,Low Impact Expected,Manufacturing PMI,59.1,57.9,60
FriJul 1,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,50.9,50.6,51.9
FriJul 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,51.4,51,51
FriJul 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,52,52,52
FriJul 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,52.1,52,52
FriJul 1,4:30am,GBP,Low Impact Expected,Final Manufacturing PMI,52.8,53.4,53.4
FriJul 1,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,0.50%,0.40%,0.00%
FriJul 1,4:30am,GBP,Low Impact Expected,Mortgage Approvals,66K,64K,66K
FriJul 1,4:30am,GBP,Low Impact Expected,Net Lending to Individuals m/m,8.3B,5.6B,5.5B
FriJul 1,5:00am,EUR,High Impact Expected,CPI Flash Estimate y/y,8.60%,8.50%,8.10%
FriJul 1,5:00am,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,3.70%,3.90%,3.80%
FriJul 1,5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,1.20%,0.60%,0.80%
FriJul 1,5:45am,EUR,Low Impact Expected,French Gov Budget Balance,-82.3B,,-67.3B
FriJul 1,All Day,CAD,Non-Economic,Bank Holiday,,,
FriJul 1,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,52.7,52.4,52.4
FriJul 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,53,54.6,56.1
FriJul 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,-0.10%,0.30%,0.80%
FriJul 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,78.5,80,82.2
FriJul 1,All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,13.0M,13.3M,12.7M
SunJul 3,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,3.90%,4.90%,4.60%
SunJul 3,9:04pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.30%,,1.10%
SunJul 3,9:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,1.40%,,1.00%
SunJul 3,9:30pm,AUD,Low Impact Expected,Building Approvals m/m,9.90%,-2.00%,-3.90%
MonJul 4,2:00am,EUR,Low Impact Expected,German Trade Balance,-1.0B,4.2B,3.1B
MonJul 4,2:30am,CHF,High Impact Expected,CPI m/m,0.50%,0.30%,0.70%
MonJul 4,3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,-42.4K,-41.3K,-99.5K
MonJul 4,4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-26.4,-20,-15.8
MonJul 4,5:00am,EUR,Low Impact Expected,PPI m/m,0.70%,1.00%,1.20%
MonJul 4,All Day,USD,Non-Economic,Bank Holiday,,,
MonJul 4,9:30am,CAD,Low Impact Expected,Manufacturing PMI,54.6,,56.8
MonJul 4,10:00am,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,
MonJul 4,10:30am,CAD,Medium Impact Expected,BOC Business Outlook Survey,,,
MonJul 4,6:00pm,NZD,Low Impact Expected,NZIER Business Confidence,-65,,-40
MonJul 4,6:30pm,AUD,Low Impact Expected,AIG Construction Index,46.2,,50.4
MonJul 4,7:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,1.00%,1.50%,1.30%
MonJul 4,9:02pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-0.40%,,-4.30%
MonJul 4,9:30pm,AUD,Low Impact Expected,Retail Sales m/m,0.90%,0.90%,0.90%
MonJul 4,9:45pm,CNY,Low Impact Expected,Caixin Services PMI,54.5,49.7,41.4
MonJul 4,11:35pm,JPY,Low Impact Expected,10-y Bond Auction,0.25|5.0,,0.24|4.9
TueJul 5,12:30am,AUD,High Impact Expected,Cash Rate,1.35%,1.35%,0.85%
