Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
ThuSep 1,2:00am,EUR,Low Impact Expected,German Retail Sales m/m,1.90%,-0.10%,-1.50%
ThuSep 1,2:00am,GBP,Low Impact Expected,Nationwide HPI m/m,0.80%,0.10%,0.20%
ThuSep 1,2:30am,AUD,Low Impact Expected,Commodity Prices y/y,21.70%,,10.30%
ThuSep 1,2:30am,CHF,High Impact Expected,CPI m/m,0.30%,0.20%,0.00%
ThuSep 1,2:30am,CHF,Low Impact Expected,Retail Sales y/y,2.60%,0.90%,0.70%
ThuSep 1,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,49.9,48.5,48.7
ThuSep 1,3:30am,CHF,Low Impact Expected,Manufacturing PMI,56.4,56.4,58
ThuSep 1,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,48,48,48.5
ThuSep 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,50.6,49,49
ThuSep 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,49.1,49.8,49.8
ThuSep 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,49.6,49.7,49.7
ThuSep 1,4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,7.90%,8.10%,8.00%
ThuSep 1,4:30am,GBP,Low Impact Expected,Final Manufacturing PMI,47.3,46,46
ThuSep 1,4:48am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,2.81|1.8,,1.98|1.7
ThuSep 1,4:57am,EUR,Low Impact Expected,French 10-y Bond Auction,2.21|2.0,,1.43|2.5
ThuSep 1,5:00am,EUR,Low Impact Expected,Unemployment Rate,6.60%,6.60%,6.70%
ThuSep 1,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,30.30%,,36.30%
ThuSep 1,8:30am,CAD,Low Impact Expected,Building Permits m/m,-6.60%,-0.30%,-0.60%
ThuSep 1,8:30am,USD,Medium Impact Expected,Unemployment Claims,232K,250K,237K
ThuSep 1,8:30am,USD,Low Impact Expected,Revised Nonfarm Productivity q/q,-4.10%,-4.30%,-4.60%
ThuSep 1,8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,10.20%,10.80%,10.80%
ThuSep 1,9:30am,CAD,Low Impact Expected,Manufacturing PMI,48.7,,52.5
ThuSep 1,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,51.5,51.3,51.3
ThuSep 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,52.8,52.1,52.8
ThuSep 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,-0.40%,-0.30%,-0.50%
ThuSep 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,52.5,55.4,60
ThuSep 1,All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,13.2M,13.3M,13.4M
ThuSep 1,10:30am,USD,Low Impact Expected,Natural Gas Storage,61B,58B,60B
ThuSep 1,6:45pm,NZD,Low Impact Expected,Overseas Trade Index q/q,-2.40%,0.20%,0.60%
ThuSep 1,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,0.40%,3.10%,2.80%
FriSep 2,2:00am,EUR,Low Impact Expected,German Trade Balance,5.4B,4.6B,6.2B
FriSep 2,2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-131.2B,,-76.1B
FriSep 2,3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,40.4K,4.6K,3.2K
FriSep 2,5:00am,EUR,Low Impact Expected,PPI m/m,4.00%,2.50%,1.30%
FriSep 2,8:30am,CAD,Low Impact Expected,Labor Productivity q/q,0.20%,0.10%,-0.50%
FriSep 2,8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.30%,0.40%,0.50%
FriSep 2,8:30am,USD,High Impact Expected,Non-Farm Employment Change,315K,295K,526K
FriSep 2,8:30am,USD,High Impact Expected,Unemployment Rate,3.70%,3.50%,3.50%
FriSep 2,10:00am,USD,Low Impact Expected,Factory Orders m/m,-1.00%,0.20%,1.80%
SunSep 4,6:30pm,AUD,Low Impact Expected,AIG Construction Index,47.9,,45.3
SunSep 4,9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-3.30%,,-2.20%
SunSep 4,9:02pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,-0.50%,,1.20%
SunSep 4,9:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,2.00%,,-1.00%
SunSep 4,9:30pm,AUD,Low Impact Expected,Company Operating Profits q/q,7.60%,4.60%,9.80%
SunSep 4,9:30pm,AUD,Low Impact Expected,Retail Sales m/m,1.30%,1.30%,1.30%
SunSep 4,9:45pm,CNY,Low Impact Expected,Caixin Services PMI,55,54,55.5
MonSep 5,3:00am,CHF,Low Impact Expected,GDP q/q,0.30%,0.40%,0.50%
MonSep 5,3:15am,EUR,Low Impact Expected,Spanish Services PMI,50.6,52.3,53.8
MonSep 5,3:45am,EUR,Low Impact Expected,Italian Services PMI,50.5,48.9,48.4
MonSep 5,3:50am,EUR,Low Impact Expected,French Final Services PMI,51.2,51,51
MonSep 5,3:55am,EUR,Low Impact Expected,German Final Services PMI,47.7,48.2,48.2
MonSep 5,4:00am,EUR,Low Impact Expected,Final Services PMI,49.8,50.2,50.2
MonSep 5,4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-31.8,-26.8,-25.2
MonSep 5,4:30am,GBP,Low Impact Expected,Final Services PMI,50.9,52.5,52.5
MonSep 5,5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.30%,0.30%,-1.00%
MonSep 5,All Day,All,Medium Impact Expected,OPEC-JMMC Meetings,,,
MonSep 5,All Day,CAD,Non-Economic,Bank Holiday,,,
MonSep 5,All Day,USD,Non-Economic,Bank Holiday,,,
MonSep 5,11:30am,GBP,Medium Impact Expected,MPC Member Mann Speaks,,,
MonSep 5,7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,0.50%,0.50%,1.60%
MonSep 5,7:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,1.80%,1.90%,2.00%
MonSep 5,7:30pm,JPY,Low Impact Expected,Household Spending y/y,3.40%,4.50%,3.50%
MonSep 5,9:30pm,AUD,Low Impact Expected,Current Account,18.3B,22.0B,2.8B
MonSep 5,11:35pm,JPY,Low Impact Expected,30-y Bond Auction,1.24|3.3,,1.12|3.0
TueSep 6,12:30am,AUD,High Impact Expected,Cash Rate,2.35%,2.35%,1.85%
TueSep 6,12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
TueSep 6,2:00am,EUR,Low Impact Expected,German Factory Orders m/m,-1.10%,-0.80%,-0.30%
TueSep 6,4:30am,GBP,Low Impact Expected,Construction PMI,49.2,48,48.9
TueSep 6,9:45am,USD,Medium Impact Expected,Final Services PMI,43.7,44.3,44.1
TueSep 6,10:00am,USD,High Impact Expected,ISM Services PMI,56.9,55.4,56.7
TueSep 6,10:55am,NZD,Low Impact Expected,GDT Price Index,4.90%,,-2.90%
TueSep 6,6:30pm,AUD,Low Impact Expected,AIG Services Index,53.3,,51.7
TueSep 6,9:30pm,AUD,High Impact Expected,GDP q/q,0.90%,0.90%,0.70%
TueSep 6,11:02pm,CNY,Low Impact Expected,Trade Balance,536B,650B,683B
TueSep 6,11:03pm,CNY,Low Impact Expected,USD-Denominated Trade Balance,79.4B,91.8B,101.3B
WedSep 7,1:00am,JPY,Low Impact Expected,Leading Indicators,99.60%,100.20%,100.90%
WedSep 7,2:00am,EUR,Low Impact Expected,German Industrial Production m/m,-0.30%,-0.50%,0.80%
WedSep 7,2:00am,GBP,Low Impact Expected,Halifax HPI m/m,0.40%,0.10%,-0.10%
WedSep 7,3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,860B,,850B
WedSep 7,4:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,1.30%,0.30%,-1.10%
WedSep 7,5:00am,EUR,Low Impact Expected,Final Employment Change q/q,0.40%,0.30%,0.30%
WedSep 7,5:00am,EUR,Low Impact Expected,Revised GDP q/q,0.80%,0.60%,0.60%
WedSep 7,5:00am,GBP,High Impact Expected,Monetary Policy Report Hearings,,,
WedSep 7,5:02am,GBP,Low Impact Expected,10-y Bond Auction,3.09|2.4,,1.78|2.4
WedSep 7,8:30am,CAD,Low Impact Expected,Trade Balance,4.1B,3.8B,4.9B
WedSep 7,8:30am,USD,Low Impact Expected,Trade Balance,-70.6B,-70.2B,-80.9B
WedSep 7,10:00am,CAD,High Impact Expected,BOC Rate Statement,,,
WedSep 7,10:00am,CAD,High Impact Expected,Overnight Rate,3.25%,3.25%,2.50%
WedSep 7,10:00am,CAD,Medium Impact Expected,Ivey PMI,60.9,48.3,49.6
WedSep 7,10:00am,USD,Medium Impact Expected,FOMC Member Mester Speaks,,,
WedSep 7,12:40pm,USD,Medium Impact Expected,FOMC Member Brainard Speaks,,,
WedSep 7,2:00pm,USD,Low Impact Expected,Beige Book,,,
WedSep 7,2:00pm,USD,Low Impact Expected,FOMC Member Barr Speaks,,,
WedSep 7,6:45pm,NZD,Low Impact Expected,Manufacturing Sales q/q,-3.80%,,0.90%
WedSep 7,7:01pm,GBP,Low Impact Expected,RICS House Price Balance,53%,60%,62%
WedSep 7,7:50pm,JPY,Low Impact Expected,Bank Lending y/y,1.90%,1.90%,1.70%
WedSep 7,7:50pm,JPY,Low Impact Expected,Current Account,-0.63T,0.06T,0.84T
