Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
WedJun 1,2:00am,EUR,Low Impact Expected,German Retail Sales m/m,-5.40%,-0.50%,0.90%
WedJun 1,2:00am,GBP,Low Impact Expected,Nationwide HPI m/m,0.90%,0.60%,0.40%
WedJun 1,2:30am,AUD,Low Impact Expected,Commodity Prices y/y,30.40%,,40.30%
WedJun 1,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,53.8,51.9,53.3
WedJun 1,3:30am,CHF,Low Impact Expected,Manufacturing PMI,60,61.2,62.5
WedJun 1,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,51.9,53.5,54.5
WedJun 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,54.6,54.5,54.5
WedJun 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,54.8,54.7,54.7
WedJun 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,54.6,54.4,54.4
WedJun 1,4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,8.40%,8.30%,8.40%
WedJun 1,4:30am,GBP,Low Impact Expected,Final Manufacturing PMI,54.6,54.6,54.6
WedJun 1,5:00am,EUR,Low Impact Expected,Unemployment Rate,6.80%,6.80%,6.80%
WedJun 1,7:00am,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,
WedJun 1,9:30am,CAD,Low Impact Expected,Manufacturing PMI,56.8,,56.2
WedJun 1,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,57,57.5,57.5
WedJun 1,9:49am,EUR,Low Impact Expected,French Gov Budget Balance,-67.3B,,-38.3B
WedJun 1,10:00am,CAD,High Impact Expected,BOC Rate Statement,,,
WedJun 1,10:00am,CAD,High Impact Expected,Overnight Rate,1.50%,1.50%,1.00%
WedJun 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,56.1,54.4,55.4
WedJun 1,10:00am,USD,High Impact Expected,JOLTS Job Openings,11.40M,11.29M,11.86M
WedJun 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,0.20%,0.70%,0.30%
WedJun 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,82.2,80.6,84.6
WedJun 1,All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,12.7M,13.6M,14.3M
WedJun 1,11:30am,USD,Low Impact Expected,FOMC Member Williams Speaks,,,
WedJun 1,1:00pm,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
WedJun 1,2:00pm,USD,Low Impact Expected,Beige Book,,,
WedJun 1,6:45pm,NZD,Low Impact Expected,Overseas Trade Index q/q,0.50%,1.30%,-0.90%
WedJun 1,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,4.60%,2.30%,6.60%
WedJun 1,All Day,CNY,Non-Economic,Bank Holiday,,,
WedJun 1,9:30pm,AUD,Low Impact Expected,Retail Sales m/m,0.90%,0.90%,0.90%
WedJun 1,9:30pm,AUD,Low Impact Expected,Trade Balance,10.50B,9.02B,9.74B
WedJun 1,11:35pm,JPY,Low Impact Expected,10-y Bond Auction,0.24|4.9,,0.25|5.7
ThuJun 2,2:30am,CHF,Low Impact Expected,CPI m/m,0.70%,0.30%,0.40%
