Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
SunMay 1,6:50pm,AUD,Low Impact Expected,AIG Manufacturing Index,58.5,,55.7
SunMay 1,All Day,CNY,Non-Economic,Bank Holiday,,,
SunMay 1,8:30pm,JPY,Low Impact Expected,Final Manufacturing PMI,53.5,53.4,53.4
SunMay 1,9:07pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,-0.10%,,0.80%
SunMay 1,9:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,-0.50%,,0.70%
MonMay 2,12:59am,JPY,Low Impact Expected,Consumer Confidence,33,34.9,32.8
MonMay 2,2:00am,EUR,Low Impact Expected,German Retail Sales m/m,-0.10%,0.20%,0.20%
MonMay 2,2:30am,AUD,Low Impact Expected,Commodity Prices y/y,39.90%,,39.60%
MonMay 2,3:00am,CHF,Low Impact Expected,SECO Consumer Climate,-27,-15,-4
MonMay 2,All Day,GBP,Non-Economic,Bank Holiday,,,
MonMay 2,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,53.3,54,54.2
MonMay 2,3:30am,CHF,Low Impact Expected,Manufacturing PMI,62.5,60.5,64
MonMay 2,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,54.5,55.1,55.8
MonMay 2,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,55.7,55.4,55.4
MonMay 2,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,54.6,54.1,54.1
MonMay 2,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,55.5,55.3,55.3
MonMay 2,4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,8.30%,8.40%,8.50%
MonMay 2,9:30am,CAD,Low Impact Expected,Manufacturing PMI,56.2,,58.9
MonMay 2,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,59.2,59.7,59.7
MonMay 2,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,55.4,57.5,57.1
MonMay 2,10:00am,USD,Low Impact Expected,Construction Spending m/m,0.10%,0.80%,0.50%
MonMay 2,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,84.6,87.6,87.1
MonMay 2,6:45pm,NZD,Low Impact Expected,Building Consents m/m,5.80%,,12.20%
MonMay 2,All Day,JPY,Non-Economic,Bank Holiday,,,
MonMay 2,All Day,CNY,Non-Economic,Bank Holiday,,,
TueMay 3,12:30am,AUD,High Impact Expected,Cash Rate,0.35%,0.25%,0.10%
TueMay 3,12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
TueMay 3,2:30am,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
TueMay 3,2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-38.3B,,-37.6B
TueMay 3,3:55am,EUR,Low Impact Expected,German Unemployment Change,-13K,-15K,-18K
TueMay 3,4:30am,GBP,Low Impact Expected,Final Manufacturing PMI,55.8,55.3,55.3
TueMay 3,5:00am,EUR,Low Impact Expected,PPI m/m,5.30%,4.90%,1.10%
TueMay 3,5:00am,EUR,Low Impact Expected,Unemployment Rate,6.80%,6.80%,6.90%
TueMay 3,All Day,EUR,Low Impact Expected,ECOFIN Meetings,,,
TueMay 3,All Day,EUR,Low Impact Expected,Eurogroup Meetings,,,
TueMay 3,9:00am,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,
TueMay 3,10:00am,USD,High Impact Expected,JOLTS Job Openings,11.55M,11.19M,11.34M
TueMay 3,10:00am,USD,Low Impact Expected,Factory Orders m/m,2.20%,1.30%,0.10%
TueMay 3,All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,14.3M,14.2M,13.3M
TueMay 3,10:54am,NZD,Low Impact Expected,GDT Price Index,-8.50%,,-3.60%
TueMay 3,12:30pm,CAD,Low Impact Expected,Gov Council Member Rogers Speaks,,,
TueMay 3,5:00pm,NZD,Medium Impact Expected,RBNZ Financial Stability Report,,,
TueMay 3,6:30pm,AUD,Low Impact Expected,AIG Construction Index,55.9,,56.5
TueMay 3,6:45pm,NZD,High Impact Expected,Employment Change q/q,0.10%,0.10%,0.00%
TueMay 3,6:45pm,NZD,High Impact Expected,Unemployment Rate,3.20%,3.20%,3.20%
TueMay 3,6:45pm,NZD,Low Impact Expected,Labor Cost Index q/q,0.70%,0.70%,0.70%
TueMay 3,7:00pm,NZD,High Impact Expected,RBNZ Gov Orr Speaks,,,
TueMay 3,7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,2.70%,,2.10%
TueMay 3,All Day,JPY,Non-Economic,Bank Holiday,,,
TueMay 3,All Day,CNY,Non-Economic,Bank Holiday,,,
TueMay 3,9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-1.90%,,3.90%
TueMay 3,9:30pm,AUD,Low Impact Expected,Retail Sales m/m,1.60%,0.40%,1.80%
WedMay 4,2:00am,EUR,Low Impact Expected,German Trade Balance,3.2B,12.3B,11.1B
WedMay 4,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-86.3K,-75.0K,-2.9K
WedMay 4,3:15am,EUR,Low Impact Expected,Spanish Services PMI,57.1,56,53.4
WedMay 4,3:45am,EUR,Low Impact Expected,Italian Services PMI,55.7,54.6,52.1
WedMay 4,3:50am,EUR,Low Impact Expected,French Final Services PMI,58.9,58.8,58.8
WedMay 4,3:55am,EUR,Low Impact Expected,German Final Services PMI,57.6,57.9,57.9
WedMay 4,4:00am,EUR,Low Impact Expected,Final Services PMI,57.7,57.7,57.7
