Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
SunJul 1,7:19pm,AUD,Low Impact Expected,AIG Manufacturing Index,47.2,,42.4
SunJul 1,7:50pm,JPY,Medium Impact Expected,Tankan Manufacturing Index,-1,-4,-4
SunJul 1,7:50pm,JPY,Medium Impact Expected,Tankan Non-Manufacturing Index,8,6,5
SunJul 1,8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,-0.20%,,0.00%
SunJul 1,10:30pm,CNY,Medium Impact Expected,Caixin Manufacturing PMI,48.2,,48.1
MonJul 2,2:30am,AUD,Low Impact Expected,Commodity Prices y/y,-10.50%,,-10.20%
MonJul 2,3:15am,CHF,High Impact Expected,Retail Sales y/y,6.20%,2.10%,0.20%
MonJul 2,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,41.1,,42
MonJul 2,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,48.1,44.8,45.4
MonJul 2,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,44.6,44.6,44.8
MonJul 2,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,45.2,45.3,45.3
MonJul 2,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,45,44.7,44.7
MonJul 2,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,45.1,44.8,44.8
MonJul 2,4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,10.10%,10.40%,10.20%
MonJul 2,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,48.6,46.6,45.9
MonJul 2,5:00am,EUR,Medium Impact Expected,Unemployment Rate,11.10%,11.10%,11.00%
MonJul 2,All Day,CAD,Non-Economic,Bank Holiday,,,
MonJul 2,9:00am,USD,Low Impact Expected,Final Manufacturing PMI,52.5,53,52.9
MonJul 2,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,49.7,52.1,53.5
MonJul 2,10:00am,USD,Low Impact Expected,Construction Spending m/m,0.90%,0.30%,0.60%
MonJul 2,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,37,45.8,47.5
MonJul 2,1:15pm,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
MonJul 2,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,5.90%,3.60%,2.40%
MonJul 2,9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,56.7,,55.2
MonJul 2,9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-2.40%,,-4.20%
MonJul 2,9:30pm,AUD,High Impact Expected,Building Approvals m/m,27.30%,5.10%,-7.60%
MonJul 2,9:30pm,JPY,Medium Impact Expected,Average Cash Earnings y/y,-0.80%,0.60%,0.20%
MonJul 2,11:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.84|3.1,,0.86|3.0
TueJul 3,12:30am,AUD,High Impact Expected,Cash Rate,3.50%,3.50%,3.50%
TueJul 3,12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
TueJul 3,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-98.9K,,-30.1K
TueJul 3,4:30am,GBP,High Impact Expected,Construction PMI,48.2,53.1,54.4
TueJul 3,4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,1.3B,1.1B,1.4B
TueJul 3,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,-0.10%,1.40%,0.90%
TueJul 3,4:30am,GBP,Low Impact Expected,Mortgage Approvals,51K,51K,52K
TueJul 3,5:00am,EUR,Low Impact Expected,PPI m/m,-0.50%,-0.20%,0.10%
TueJul 3,9:30am,CAD,Low Impact Expected,Manufacturing PMI,54.8,,54.7
TueJul 3,10:00am,USD,Medium Impact Expected,Factory Orders m/m,0.70%,0.10%,-0.70%
TueJul 3,10:30am,NZD,Low Impact Expected,GDT Price Index,-6.00%,,-0.10%
TueJul 3,All Day,USD,Low Impact Expected,Total Vehicle Sales,14.1M,14.0M,13.8M
TueJul 3,7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,1.10%,,1.50%
TueJul 3,7:25pm,AUD,Medium Impact Expected,AIG Services Index,48.8,,43.5
TueJul 3,9:30pm,AUD,High Impact Expected,Retail Sales m/m,0.50%,0.30%,0.10%
TueJul 3,10:30pm,CNY,Low Impact Expected,Caixin Services PMI,52.3,,54.7
WedJul 4,3:15am,EUR,Low Impact Expected,Spanish Services PMI,43.4,,41.8
WedJul 4,3:45am,EUR,Low Impact Expected,Italian Services PMI,43.1,42.6,42.8
WedJul 4,3:50am,EUR,Low Impact Expected,French Final Services PMI,47.9,47.3,47.3
WedJul 4,3:55am,EUR,Low Impact Expected,German Final Services PMI,49.9,50.3,50.3
WedJul 4,4:00am,EUR,Medium Impact Expected,Final Services PMI,47.1,46.8,46.8
WedJul 4,4:30am,GBP,High Impact Expected,Final Services PMI,51.3,52.9,53.3
WedJul 4,4:30am,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,-8.8B,-7.9B,-8.6B
WedJul 4,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,0.60%,0.20%,-1.40%
WedJul 4,5:07am,EUR,Low Impact Expected,Final GDP q/q,0.00%,0.00%,0.00%
WedJul 4,All Day,USD,Non-Economic,Bank Holiday,,,
WedJul 4,9:30pm,AUD,High Impact Expected,Trade Balance,-0.29B,-0.51B,-0.03B
ThuJul 5,3:00am,GBP,Medium Impact Expected,Halifax HPI m/m,1.00%,-0.30%,0.40%
ThuJul 5,4:43am,EUR,High Impact Expected,Spanish 10-y Bond Auction,6.43|3.2,,6.04|3.3
ThuJul 5,5:02am,EUR,Medium Impact Expected,French 10-y Bond Auction,2.53|1.9,,2.46|2.0
ThuJul 5,6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,0.60%,0.10%,-1.40%
ThuJul 5,7:00am,GBP,High Impact Expected,Asset Purchase Facility,375B,375B,325B
ThuJul 5,7:00am,GBP,High Impact Expected,MPC Rate Statement,,,
ThuJul 5,7:00am,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
ThuJul 5,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-9.40%,,66.70%
ThuJul 5,7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.75%,0.75%,1.00%
ThuJul 5,8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,176K,103K,136K
ThuJul 5,8:30am,EUR,High Impact Expected,ECB Press Conference,,,
ThuJul 5,8:30am,USD,High Impact Expected,Unemployment Claims,374K,385K,388K
ThuJul 5,10:00am,USD,High Impact Expected,ISM Services PMI,52.1,53.1,53.7
ThuJul 5,11:00am,USD,Medium Impact Expected,Crude Oil Inventories,-4.3M,-1.6M,-0.1M
ThuJul 5,7:20pm,AUD,Low Impact Expected,AIG Construction Index,34.8,,34.7
FriJul 6,1:00am,JPY,Low Impact Expected,Leading Indicators,95.90%,95.30%,95.60%
FriJul 6,2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-69.6B,,-59.9B
FriJul 6,2:45am,EUR,Low Impact Expected,French Trade Balance,-5.3B,-5.4B,-5.8B
FriJul 6,3:00am,CHF,High Impact Expected,Foreign Currency Reserves,365B,,309B
FriJul 6,3:15am,CHF,High Impact Expected,CPI m/m,-0.30%,-0.30%,0.00%
FriJul 6,4:30am,GBP,High Impact Expected,PPI Input m/m,-2.20%,-2.10%,-2.60%
FriJul 6,4:30am,GBP,Low Impact Expected,FPC Meeting Minutes,,,
FriJul 6,4:30am,GBP,Low Impact Expected,PPI Output m/m,-0.40%,-0.20%,-0.20%
FriJul 6,6:00am,EUR,Medium Impact Expected,German Industrial Production m/m,1.60%,0.20%,-2.10%
FriJul 6,8:30am,CAD,High Impact Expected,Building Permits m/m,7.40%,0.70%,-4.40%
FriJul 6,8:30am,CAD,High Impact Expected,Employment Change,7.3K,5.1K,7.7K
FriJul 6,8:30am,CAD,High Impact Expected,Unemployment Rate,7.20%,7.30%,7.30%
FriJul 6,8:30am,USD,High Impact Expected,Non-Farm Employment Change,80K,97K,77K
FriJul 6,8:30am,USD,High Impact Expected,Unemployment Rate,8.20%,8.20%,8.20%
FriJul 6,8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.30%,0.20%,0.20%
FriJul 6,10:00am,CAD,High Impact Expected,Ivey PMI,49,55.4,60.5
FriJul 6,10:30am,USD,Low Impact Expected,Natural Gas Storage,39B,44B,57B
SunJul 8,7:50pm,JPY,High Impact Expected,Current Account,0.28T,0.42T,0.29T
SunJul 8,7:50pm,JPY,Medium Impact Expected,Core Machinery Orders m/m,-14.80%,-2.40%,5.70%
SunJul 8,7:50pm,JPY,Low Impact Expected,Bank Lending y/y,0.70%,,0.20%
SunJul 8,9:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,-1.20%,,-2.60%
SunJul 8,9:30pm,CNY,High Impact Expected,CPI y/y,2.20%,2.40%,3.00%
SunJul 8,9:30pm,CNY,Medium Impact Expected,PPI y/y,-2.10%,-2.00%,-1.40%
MonJul 9,1:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,43.8,47.6,47.2
MonJul 9,1:45am,CHF,Low Impact Expected,Unemployment Rate,2.90%,3.20%,2.90%
