Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
SunFeb 2,4:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,45.4,,48.3
SunFeb 2,7:00pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.30%,,0.30%
SunFeb 2,7:30pm,AUD,Medium Impact Expected,Building Approvals m/m,-0.20%,-5.00%,10.90%
SunFeb 2,7:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,3.80%,,-5.70%
SunFeb 2,7:30pm,JPY,Low Impact Expected,Final Manufacturing PMI,48.8,49.3,49.3
SunFeb 2,8:45pm,CNY,High Impact Expected,Caixin Manufacturing PMI,51.1,51,51.5
MonFeb 3,12:30am,AUD,Low Impact Expected,Commodity Prices y/y,-3.60%,,-1.90%
MonFeb 3,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,48.5,48.3,47.4
MonFeb 3,3:30am,CHF,Low Impact Expected,Manufacturing PMI,47.8,50.3,50.2
MonFeb 3,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,48.9,46.9,46.2
MonFeb 3,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,51.1,51,51
MonFeb 3,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,45.3,45.2,45.2
MonFeb 3,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,47.9,47.8,47.8
MonFeb 3,4:30am,GBP,Medium Impact Expected,Final Manufacturing PMI,50,49.8,49.8
MonFeb 3,9:30am,CAD,Low Impact Expected,Manufacturing PMI,50.6,,50.4
MonFeb 3,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,51.9,51.7,51.7
MonFeb 3,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,50.9,48.5,47.2
MonFeb 3,10:00am,USD,Low Impact Expected,Construction Spending m/m,-0.20%,0.50%,0.70%
MonFeb 3,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,53.3,52,51.7
MonFeb 3,All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,16.8M,16.8M,16.7M
MonFeb 3,1:15pm,EUR,Low Impact Expected,German Buba President Weidmann Speaks,,,
MonFeb 3,2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
MonFeb 3,4:45pm,NZD,Low Impact Expected,Building Consents m/m,9.90%,,-8.40%
MonFeb 3,6:50pm,JPY,Low Impact Expected,Monetary Base y/y,2.90%,3.20%,3.20%
MonFeb 3,10:30pm,AUD,High Impact Expected,Cash Rate,0.75%,0.75%,0.75%
MonFeb 3,10:30pm,AUD,High Impact Expected,RBA Rate Statement,,,
MonFeb 3,10:35pm,JPY,Low Impact Expected,10-y Bond Auction,-0.05|3.6,,-0.01|3.7
TueFeb 4,2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-92.8B,,-113.9B
TueFeb 4,3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,90.2K,44.2K,-34.6K
TueFeb 4,4:30am,GBP,Low Impact Expected,Construction PMI,48.4,48.1,44.4
TueFeb 4,5:00am,EUR,Low Impact Expected,PPI m/m,0.00%,0.10%,0.10%
TueFeb 4,5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.20%,-0.20%,0.20%
TueFeb 4,9:12am,NZD,Low Impact Expected,GDT Price Index,-4.70%,,1.70%
TueFeb 4,10:00am,USD,Low Impact Expected,Factory Orders m/m,1.80%,0.70%,-1.20%
TueFeb 4,10:00am,USD,Low Impact Expected,IBD/TIPP Economic Optimism,59.8,58.3,57.4
TueFeb 4,4:30pm,AUD,Low Impact Expected,AIG Construction Index,41.3,,38.9
TueFeb 4,4:45pm,NZD,High Impact Expected,Employment Change q/q,0.00%,0.30%,0.20%
TueFeb 4,4:45pm,NZD,High Impact Expected,Unemployment Rate,4.00%,4.20%,4.10%
TueFeb 4,4:45pm,NZD,Low Impact Expected,Labor Cost Index q/q,0.60%,0.50%,0.60%
TueFeb 4,7:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-0.90%,,-3.40%
TueFeb 4,8:30pm,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
TueFeb 4,8:45pm,CNY,Medium Impact Expected,Caixin Services PMI,51.8,52,52.5
TueFeb 4,9:00pm,USD,High Impact Expected,President Trump Speaks,,,
WedFeb 5,1:45am,CHF,Low Impact Expected,SECO Consumer Climate,-9,-8,-10
WedFeb 5,3:15am,EUR,Low Impact Expected,Spanish Services PMI,52.3,54,54.9
WedFeb 5,3:45am,EUR,Low Impact Expected,Italian Services PMI,51.4,50.3,51.1
WedFeb 5,3:50am,EUR,Low Impact Expected,French Final Services PMI,51,51.7,51.7
WedFeb 5,3:55am,EUR,Low Impact Expected,German Final Services PMI,54.2,54.2,54.2
WedFeb 5,4:00am,EUR,Low Impact Expected,Final Services PMI,52.5,52.2,52.2
WedFeb 5,4:30am,GBP,Medium Impact Expected,Final Services PMI,53.9,52.9,52.9
WedFeb 5,5:00am,EUR,Low Impact Expected,Retail Sales m/m,-1.60%,-0.50%,0.80%
WedFeb 5,7:15am,EUR,High Impact Expected,ECB President Lagarde Speaks,,,
WedFeb 5,8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,291K,157K,199K
WedFeb 5,8:30am,CAD,Medium Impact Expected,Trade Balance,-0.4B,-0.6B,-1.2B
WedFeb 5,8:30am,USD,Low Impact Expected,Trade Balance,-48.9B,-48.2B,-43.7B
WedFeb 5,9:45am,USD,Low Impact Expected,Final Services PMI,53.4,53.2,53.2
WedFeb 5,10:00am,USD,High Impact Expected,ISM Services PMI,55.5,55.1,55
WedFeb 5,10:30am,USD,Medium Impact Expected,Crude Oil Inventories,3.4M,2.9M,3.5M
WedFeb 5,12:15pm,CAD,Medium Impact Expected,Gov Council Member Wilkins Speaks,,,
WedFeb 5,All Day,NZD,Non-Economic,Bank Holiday,,,
WedFeb 5,4:10pm,USD,Low Impact Expected,FOMC Member Brainard Speaks,,,
WedFeb 5,7:30pm,AUD,High Impact Expected,Retail Sales m/m,-0.50%,-0.20%,1.00%
WedFeb 5,7:30pm,AUD,High Impact Expected,Trade Balance,5.22B,5.65B,5.52B
WedFeb 5,7:30pm,AUD,Low Impact Expected,NAB Quarterly Business Confidence,-1,,-1
WedFeb 5,10:35pm,JPY,Low Impact Expected,30-y Bond Auction,0.43|3.7,,0.43|3.7
ThuFeb 6,2:00am,EUR,Low Impact Expected,German Factory Orders m/m,-2.10%,0.60%,-0.80%
ThuFeb 6,3:00am,EUR,High Impact Expected,ECB President Lagarde Speaks,,,
ThuFeb 6,4:00am,EUR,Low Impact Expected,ECB Economic Bulletin,,,
ThuFeb 6,4:49am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,0.35|1.6,,0.44|1.5
ThuFeb 6,5:07am,EUR,Low Impact Expected,French 10-y Bond Auction,-0.11|2.2,,0.04|1.7
ThuFeb 6,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,27.80%,,-25.20%
ThuFeb 6,8:30am,USD,Low Impact Expected,Prelim Nonfarm Productivity q/q,1.40%,1.60%,-0.20%
ThuFeb 6,8:30am,USD,Low Impact Expected,Prelim Unit Labor Costs q/q,1.40%,1.30%,2.50%
ThuFeb 6,8:30am,USD,Low Impact Expected,Unemployment Claims,202K,215K,217K
ThuFeb 6,9:15am,USD,Low Impact Expected,FOMC Member Kaplan Speaks,,,
ThuFeb 6,10:30am,USD,Low Impact Expected,Natural Gas Storage,-137B,-123B,-201B
ThuFeb 6,5:21pm,AUD,Low Impact Expected,AIG Services Index,47.4,,48.7
ThuFeb 6,5:30pm,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
ThuFeb 6,6:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,0.00%,-0.10%,0.10%
