Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
TueJun 1,12:30am,AUD,High Impact Expected,Cash Rate,4.50%,4.50%,4.50%
TueJun 1,12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
TueJun 1,1:00am,EUR,Medium Impact Expected,German Buba President Weber Speaks,,,
TueJun 1,1:45am,CHF,Medium Impact Expected,GDP q/q,0.40%,0.70%,0.90%
TueJun 1,2:00am,EUR,Medium Impact Expected,German Retail Sales m/m,1.00%,0.80%,-1.60%
TueJun 1,2:30am,AUD,Medium Impact Expected,Commodity Prices y/y,43.80%,,30.00%
TueJun 1,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,51.5,,53.3
TueJun 1,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,66.4,64.3,65.9
TueJun 1,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,54,53.7,54.3
TueJun 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,55.8,56.2,56.2
TueJun 1,3:55am,EUR,Medium Impact Expected,German Unemployment Change,-45K,-18K,-67K
TueJun 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,58.4,58.3,58.3
TueJun 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,55.8,55.9,55.9
TueJun 1,4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,8.90%,8.90%,8.80%
TueJun 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,58,57.8,58
TueJun 1,5:00am,EUR,Medium Impact Expected,Unemployment Rate,10.10%,10.10%,10.00%
TueJun 1,9:00am,CAD,High Impact Expected,BOC Rate Statement,,,
TueJun 1,9:00am,CAD,High Impact Expected,Overnight Rate,0.50%,0.50%,0.25%
TueJun 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,59.7,59.3,60.4
TueJun 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,2.70%,0.10%,0.40%
TueJun 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,77.5,73.5,78
TueJun 1,10:30am,NZD,Low Impact Expected,GDT Price Index,-2.70%,,-0.70%
TueJun 1,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,3.70%,2.80%,2.90%
TueJun 1,9:30pm,AUD,High Impact Expected,GDP q/q,0.50%,0.60%,1.10%
TueJun 1,11:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,2.50%,,5.40%
WedJun 2,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
WedJun 2,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-76.2K,,-24.2K
WedJun 2,3:15am,CHF,High Impact Expected,Retail Sales y/y,1.30%,3.70%,4.00%
WedJun 2,4:30am,GBP,Medium Impact Expected,Construction PMI,58.5,58.3,58.2
WedJun 2,4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,0.4B,1.1B,0.3B
WedJun 2,4:30am,GBP,Low Impact Expected,Mortgage Approvals,50K,49K,49K
WedJun 2,5:00am,EUR,Low Impact Expected,PPI m/m,0.90%,0.70%,0.60%
WedJun 2,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-65.10%,,-71.10%
WedJun 2,10:00am,EUR,Medium Impact Expected,German Buba President Weber Speaks,,,
WedJun 2,10:00am,USD,High Impact Expected,Pending Home Sales m/m,6.00%,4.90%,7.10%
WedJun 2,All Day,USD,Low Impact Expected,Total Vehicle Sales,11.6M,11.4M,11.2M
WedJun 2,7:30pm,AUD,Medium Impact Expected,AIG Services Index,47.5,,52.3
WedJun 2,7:50pm,JPY,Medium Impact Expected,Capital Spending q/y,-11.50%,-9.50%,-17.30%
WedJun 2,9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,62.7,,63
WedJun 2,9:30pm,AUD,High Impact Expected,Trade Balance,0.13B,-0.62B,-2.04B
ThuJun 3,2:00am,GBP,High Impact Expected,Nationwide HPI m/m,0.50%,0.50%,1.10%
ThuJun 3,3:15am,EUR,Low Impact Expected,Spanish Services PMI,52.3,,50.9
ThuJun 3,3:45am,EUR,Low Impact Expected,Italian Services PMI,53.7,54.9,54.5
ThuJun 3,3:50am,EUR,Low Impact Expected,French Final Services PMI,61.4,61.9,61.9
ThuJun 3,3:55am,EUR,Low Impact Expected,German Final Services PMI,54.8,53.7,53.7
ThuJun 3,4:00am,EUR,Low Impact Expected,Final Services PMI,56.2,56,56
ThuJun 3,4:30am,GBP,High Impact Expected,Final Services PMI,55.4,55.6,55.3
ThuJun 3,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-1.20%,0.10%,0.50%
ThuJun 3,5:12am,EUR,Medium Impact Expected,French 10-y Bond Auction,3.05|2.3,,3.18|1.5
ThuJun 3,8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,55K,68K,65K
ThuJun 3,8:30am,USD,High Impact Expected,Unemployment Claims,453K,451K,463K
ThuJun 3,8:30am,USD,Medium Impact Expected,Revised Nonfarm Productivity q/q,2.80%,3.50%,3.60%
ThuJun 3,8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,-1.30%,-1.40%,-1.60%
ThuJun 3,10:00am,USD,High Impact Expected,ISM Services PMI,55.4,55.7,55.4
ThuJun 3,10:00am,USD,Medium Impact Expected,Factory Orders m/m,1.20%,1.70%,1.70%
ThuJun 3,10:30am,USD,Low Impact Expected,Natural Gas Storage,88B,90B,104B
ThuJun 3,11:00am,USD,Medium Impact Expected,Crude Oil Inventories,-1.9M,-0.4M,2.4M
ThuJun 3,11:15am,USD,Medium Impact Expected,Fed Chairman Bernanke Speaks,,,
ThuJun 3,12:15pm,USD,Medium Impact Expected,FOMC Member Rosengren Speaks,,,
ThuJun 3,1:15pm,USD,Medium Impact Expected,FOMC Member Hoenig Speaks,,,
ThuJun 3,Day 1,All,Medium Impact Expected,G20 Meetings,,,
FriJun 4,3:00am,CHF,High Impact Expected,Foreign Currency Reserves,232B,,154B
FriJun 4,3:40am,CHF,Medium Impact Expected,SNB Chairman Hildebrand Speaks,,,
FriJun 4,4:00am,GBP,High Impact Expected,Halifax HPI m/m,-0.40%,0.30%,-0.10%
FriJun 4,5:00am,EUR,Low Impact Expected,Revised GDP q/q,0.20%,0.20%,0.20%
FriJun 4,7:00am,CAD,High Impact Expected,Employment Change,24.7K,16.8K,108.7K
FriJun 4,7:00am,CAD,High Impact Expected,Unemployment Rate,8.10%,8.10%,8.10%
FriJun 4,8:30am,CAD,High Impact Expected,Building Permits m/m,5.40%,-1.80%,12.30%
FriJun 4,8:30am,USD,High Impact Expected,Non-Farm Employment Change,431K,521K,290K
FriJun 4,8:30am,USD,High Impact Expected,Unemployment Rate,9.70%,9.80%,9.90%
FriJun 4,8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.30%,0.10%,0.10%
FriJun 4,10:00am,CAD,High Impact Expected,Ivey PMI,62.7,59.8,58.7
FriJun 4,Day 2,All,Medium Impact Expected,G20 Meetings,,,
SatJun 5,4:30am,USD,Medium Impact Expected,Treasury Sec Geithner Speaks,,,
SunJun 6,All Day,NZD,Non-Economic,Bank Holiday,,,
SunJun 6,7:30pm,AUD,Low Impact Expected,AIG Construction Index,53.2,,55.8
SunJun 6,9:30pm,AUD,High Impact Expected,ANZ Job Advertisements m/m,4.30%,,-1.20%
MonJun 7,All Day,EUR,Medium Impact Expected,Eurogroup Meetings,,,
MonJun 7,4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-4.1,-5.2,-6.4
MonJun 7,6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,2.80%,-0.10%,5.10%
