Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
TueApr 1,2:00am,EUR,Medium Impact Expected,German Retail Sales m/m,-1.6%,0.5%,0.9%
TueApr 1,2:30am,AUD,Medium Impact Expected,Commodity Prices y/y,9.5%,,9.7%
TueApr 1,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,46.4,,46.7
TueApr 1,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,55.3,60.0,60.5
TueApr 1,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,49.4,50.2,50.6
TueApr 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,51.9,52.0,52.0
TueApr 1,3:55am,EUR,Medium Impact Expected,German Unemployment Change,-48K,-52K,-68K
TueApr 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,52.0,52.0,52.0
TueApr 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,51.3,51.1,51.3
TueApr 1,5:00am,EUR,Low Impact Expected,Unemployment Rate,7.1%,7.1%,7.1%
TueApr 1,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-14.2%,,19.1%
TueApr 1,8:30am,CAD,Medium Impact Expected,RMPI m/m,0.5%,2.6%,3.6%
TueApr 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,48.6,47.5,48.3
TueApr 1,All Day,USD,Low Impact Expected,Total Vehicle Sales,15.1M,15.2M,15.4M
TueApr 1,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,0.0%,0.1%,0.1%
WedApr 2,2:30am,CHF,Medium Impact Expected,Gov Board Member Jordan Speaks,,,
WedApr 2,3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,-14.4K,,53.4K
WedApr 2,4:30am,GBP,Medium Impact Expected,Construction PMI,47.2,52.0,52.4
WedApr 2,5:00am,EUR,Low Impact Expected,PPI m/m,0.6%,0.5%,0.9%
WedApr 2,8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,8K,-40K,-18K
WedApr 2,8:30am,CAD,Medium Impact Expected,Gov Council Member Jenkins Speaks,,,
WedApr 2,9:30am,USD,High Impact Expected,Fed Chairman Bernanke Testifies,,,
WedApr 2,10:00am,USD,Medium Impact Expected,Factory Orders m/m,-1.3%,-0.8%,-2.3%
WedApr 2,10:30am,USD,Low Impact Expected,Crude Oil Inventories,7.3M,2.3M,0.1M
WedApr 2,4:30pm,GBP,Medium Impact Expected,MPC Member Tucker Speaks,,,
WedApr 2,6:30pm,AUD,Low Impact Expected,AIG Services Index,53.8,,53.2
WedApr 2,9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,60.3,,46.9
WedApr 2,10:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,2.0%,,1.1%
ThuApr 3,3:15am,EUR,Low Impact Expected,Spanish Services PMI,40.9,,46.1
ThuApr 3,3:45am,EUR,Low Impact Expected,Italian Services PMI,48.8,47.3,47.2
ThuApr 3,3:50am,EUR,Low Impact Expected,French Final Services PMI,57.3,57.3,57.3
ThuApr 3,3:55am,EUR,Low Impact Expected,German Final Services PMI,51.8,52.5,52.5
ThuApr 3,4:00am,EUR,Low Impact Expected,Final Services PMI,51.6,51.7,51.7
ThuApr 3,4:30am,GBP,High Impact Expected,Final Services PMI,52.1,53.3,54.0
ThuApr 3,4:55am,EUR,Low Impact Expected,French 10-y Bond Auction,4.24|2.0,,4.07|2.5
ThuApr 3,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.5%,0.2%,0.5%
ThuApr 3,6:30am,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
ThuApr 3,8:30am,USD,Medium Impact Expected,Unemployment Claims,407K,366K,371K
ThuApr 3,10:00am,USD,High Impact Expected,FOMC Member Geithner Speaks,,,
ThuApr 3,10:30am,USD,Low Impact Expected,Natural Gas Storage,-29B,-34B,-36B
ThuApr 3,6:00pm,AUD,High Impact Expected,RBA Gov Stevens Speaks,,,
ThuApr 3,7:30pm,USD,Low Impact Expected,FOMC Member Mishkin Speaks,,,
ThuApr 3,All Day,CNY,Non-Economic,Bank Holiday,,,
ThuApr 3,8:30pm,AUD,High Impact Expected,Retail Sales m/m,-0.1%,0.3%,-0.1%
FriApr 4,1:45am,CHF,High Impact Expected,CPI m/m,0.3%,0.2%,0.1%
FriApr 4,2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-22.7B,,-6.6B
FriApr 4,3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,46B,,49B
FriApr 4,6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-0.5%,0.8%,-0.7%
FriApr 4,7:00am,CAD,High Impact Expected,Employment Change,14.6K,15.0K,43.3K
FriApr 4,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,9.4%,,-14.2%
FriApr 4,8:30am,USD,High Impact Expected,Non-Farm Employment Change,-80K,-50K,-76K
FriApr 4,8:45am,USD,Low Impact Expected,FOMC Member Pianalto Speaks,,,
FriApr 4,10:00am,CAD,High Impact Expected,Ivey PMI,59.0,62.5,62.0
FriApr 4,2:45pm,USD,Medium Impact Expected,FOMC Member Kroszner Speaks,,,
SatApr 5,10:00am,NZD,Non-Economic,Daylight Saving Time Shift,,,
SatApr 5,12:00pm,AUD,Non-Economic,Daylight Saving Time Shift,,,
SunApr 6,9:30pm,AUD,High Impact Expected,Building Approvals m/m,0.1%,0.0%,1.4%
MonApr 7,1:00am,JPY,Low Impact Expected,Leading Indicators,50.0%,50.0%,36.4%
MonApr 7,1:45am,CHF,Low Impact Expected,Unemployment Rate,2.5%,2.5%,2.5%
MonApr 7,2:45am,EUR,Low Impact Expected,French Trade Balance,-2.8B,-3.4B,-3.2B
MonApr 7,4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,4.1,0.2,0.4
MonApr 7,6:00am,EUR,Medium Impact Expected,German Industrial Production m/m,0.4%,-0.4%,1.4%
MonApr 7,8:30am,CAD,High Impact Expected,Building Permits m/m,-1.0%,0.9%,-3.5%
MonApr 7,3:00pm,USD,Low Impact Expected,Consumer Credit m/m,5.2B,5.5B,10.3B
MonApr 7,5:30pm,USD,Low Impact Expected,FOMC Member Kohn Speaks,,,
MonApr 7,6:00pm,NZD,High Impact Expected,NZIER Business Confidence,-64,,-26
MonApr 7,9:30pm,AUD,Low Impact Expected,NAB Business Confidence,-4,,-2
TueApr 8,1:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,36.9,36.0,33.6
TueApr 8,3:00am,GBP,High Impact Expected,Halifax HPI m/m,-2.5%,-0.3%,-0.4%
TueApr 8,7:30am,USD,Low Impact Expected,NFIB Small Business Index,89.6,,92.9
TueApr 8,8:15am,CAD,High Impact Expected,Housing Starts,255K,225K,256K
TueApr 8,10:00am,USD,High Impact Expected,Pending Home Sales m/m,-1.9%,-0.8%,0.3%
TueApr 8,2:00pm,USD,High Impact Expected,FOMC Meeting Minutes,,,
TueApr 8,7:01pm,GBP,Medium Impact Expected,Nationwide Consumer Confidence,77,76,78
TueApr 8,8:30pm,AUD,Medium Impact Expected,Westpac Consumer Sentiment,-1.3%,,-9.1%
TueApr 8,11:25pm,JPY,Medium Impact Expected,Overnight Call Rate,0.50%,0.50%,0.50%
WedApr 9,2:00am,EUR,Low Impact Expected,German Trade Balance,16.4B,15.8B,16.1B
WedApr 9,3:22am,JPY,High Impact Expected,BOJ Press Conference,,,
WedApr 9,4:30am,GBP,High Impact Expected,Manufacturing Production m/m,0.4%,0.0%,0.5%
WedApr 9,5:00am,EUR,Low Impact Expected,Final GDP q/q,0.4%,0.4%,0.4%
WedApr 9,5:26am,GBP,Low Impact Expected,BRC Shop Price Index y/y,1.1%,,1.3%
WedApr 9,9:30am,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
WedApr 9,10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,1.1%,0.5%,1.3%
WedApr 9,10:30am,GBP,Low Impact Expected,CB Leading Index m/m,-0.3%,,-0.3%
WedApr 9,1:30pm,USD,Medium Impact Expected,FOMC Member Fisher Speaks,,,
WedApr 9,6:42pm,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,48.3,,51.8
WedApr 9,7:01pm,GBP,Low Impact Expected,NIESR GDP Estimate,0.5%,,0.6%
WedApr 9,7:30pm,AUD,Low Impact Expected,AIG Construction Index,48.4,,53.9
WedApr 9,7:50pm,JPY,Medium Impact Expected,Core Machinery Orders m/m,-12.7%,-14.0%,19.6%
WedApr 9,9:00pm,AUD,Low Impact Expected,MI Inflation Expectations,4.3%,,4.6%
WedApr 9,9:30pm,AUD,High Impact Expected,Employment Change,14.8K,10.0K,7.2K
WedApr 9,11:15pm,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,61.3%,,75.2%
ThuApr 10,2:45am,EUR,Medium Impact Expected,French Industrial Production m/m,0.3%,0.0%,0.6%
ThuApr 10,4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,-0.2%,-0.3%,1.2%
ThuApr 10,4:30am,GBP,Medium Impact Expected,Goods Trade Balance,-7.5B,-7.6B,-7.9B
ThuApr 10,7:00am,GBP,High Impact Expected,MPC Rate Statement,,,
ThuApr 10,7:45am,EUR,Medium Impact Expected,Main Refinancing Rate,4.00%,4.00%,4.00%
ThuApr 10,8:30am,CAD,High Impact Expected,Trade Balance,4.9B,3.4B,2.8B
ThuApr 10,10:30am,USD,Low Impact Expected,Natural Gas Storage,-14B,-15B,-29B
ThuApr 10,1:00pm,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
ThuApr 10,2:00pm,USD,Medium Impact Expected,Federal Budget Balance,-48.1B,-71.0B,-175.6B
ThuApr 10,4:30pm,CAD,Medium Impact Expected,Gov Council Member Longworth Speaks,,,
ThuApr 10,7:50pm,JPY,Low Impact Expected,PPI y/y,3.9%,3.4%,3.6%
ThuApr 10,10:00pm,CNY,Medium Impact Expected,New Loans,283B,,243B
FriApr 11,12:00am,CNY,High Impact Expected,USD-Denominated Trade Balance,13.4B,11.9B,8.6B
FriApr 11,2:00am,EUR,Low Impact Expected,German WPI m/m,1.6%,0.5%,-0.2%
FriApr 11,8:30am,CAD,Low Impact Expected,NHPI m/m,0.3%,0.4%,0.6%
FriApr 11,9:00am,USD,Low Impact Expected,FOMC Member Fisher Speaks,,,
FriApr 11,9:55am,USD,High Impact Expected,Prelim UoM Consumer Sentiment,63.2,69.0,69.5
FriApr 11,All Day,All,High Impact Expected,G7 Meetings,,,
FriApr 11,6:45pm,USD,Medium Impact Expected,Treasury Sec Paulson Speaks,,,
SatApr 12,Day 1,All,Low Impact Expected,IMF Meetings,,,
SunApr 13,Day 1,EUR,Low Impact Expected,Italian Parliamentary Election,,,
SunApr 13,Day 2,All,Medium Impact Expected,IMF Meetings,,,
SunApr 13,6:45pm,NZD,High Impact Expected,Core Retail Sales m/m,0.2%,0.3%,0.4%
SunApr 13,7:50pm,JPY,Medium Impact Expected,Monetary Policy Meeting Minutes,,,
SunApr 13,9:30pm,AUD,High Impact Expected,Home Loans m/m,-5.9%,0.5%,3.1%
MonApr 14,4:30am,GBP,High Impact Expected,PPI Input m/m,1.8%,1.8%,1.9%
MonApr 14,5:00am,EUR,Medium Impact Expected,Industrial Production m/m,0.3%,0.2%,0.6%
MonApr 14,Day 2,EUR,Low Impact Expected,Italian Parliamentary Election,,,
MonApr 14,8:30am,CAD,Low Impact Expected,New Motor Vehicle Sales m/m,-3.2%,-1.5%,9.1%
MonApr 14,10:00am,USD,Medium Impact Expected,Business Inventories m/m,0.6%,0.6%,0.9%
MonApr 14,10:30am,CAD,High Impact Expected,BOC Business Outlook Survey,,,
MonApr 14,3:15pm,USD,Medium Impact Expected,FOMC Member Warsh Speaks,,,
MonApr 14,5:30pm,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
MonApr 14,6:45pm,NZD,High Impact Expected,CPI q/q,0.7%,0.9%,1.2%
