Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
FriFeb 1,12:30am,AUD,Medium Impact Expected,Commodity Prices y/y,5.20%,,2.20%
FriFeb 1,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,49.8,,49.5
FriFeb 1,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,61.6,60.3,61.3
FriFeb 1,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,50.8,51,50.7
FriFeb 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,52.8,52.6,52.6
FriFeb 1,All Day,All,Medium Impact Expected,OPEC Meetings,,,
FriFeb 1,4:30am,GBP,Medium Impact Expected,Final Manufacturing PMI,50.6,52.5,52.4
FriFeb 1,8:30am,CAD,Medium Impact Expected,RMPI m/m,0.20%,0.80%,3.40%
FriFeb 1,8:30am,CAD,Low Impact Expected,IPPI m/m,1.10%,0.60%,0.60%
FriFeb 1,8:30am,USD,High Impact Expected,Non-Farm Employment Change,-17K,65K,82K
FriFeb 1,8:30am,USD,High Impact Expected,Unemployment Rate,4.90%,5.00%,5.00%
FriFeb 1,8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.20%,0.30%,0.40%
FriFeb 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,50.7,47.3,47.7
FriFeb 1,10:00am,USD,Medium Impact Expected,Revised UoM Consumer Sentiment,78.4,79,80.5
FriFeb 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,-1.10%,-0.50%,-0.40%
FriFeb 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,76,68,68
FriFeb 1,10:00am,USD,Low Impact Expected,Revised UoM Inflation Expectations,3.40%,,3.40%
FriFeb 1,All Day,USD,Low Impact Expected,Total Vehicle Sales,15.3M,16.0M,16.2M
SatFeb 2,8:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,57.1,,58.8
SunFeb 3,4:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,-1.20%,,2.80%
SunFeb 3,6:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.30%,,0.60%
SunFeb 3,6:50pm,JPY,Low Impact Expected,Monetary Base y/y,-0.10%,0.30%,0.40%
SunFeb 3,7:30pm,AUD,High Impact Expected,Trade Balance,-1.94B,-2.04B,-2.16B
SunFeb 3,7:30pm,AUD,Medium Impact Expected,HPI q/q,3.20%,2.90%,3.20%
MonFeb 4,3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,132.4K,,35.1K
MonFeb 4,4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,4.3,5.7,8.2
MonFeb 4,4:30am,GBP,Low Impact Expected,Construction PMI,53.9,55,56
MonFeb 4,5:00am,EUR,Low Impact Expected,PPI m/m,0.10%,0.20%,0.90%
MonFeb 4,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-18.70%,,-4.70%
MonFeb 4,10:00am,USD,Medium Impact Expected,Factory Orders m/m,2.30%,2.30%,1.70%
MonFeb 4,11:20am,USD,Medium Impact Expected,FOMC Member Kroszner Speaks,,,
MonFeb 4,2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
MonFeb 4,4:45pm,NZD,High Impact Expected,Labor Cost Index q/q,1.10%,0.80%,0.90%
MonFeb 4,5:30pm,AUD,Low Impact Expected,AIG Services Index,54.9,,56.9
MonFeb 4,7:30pm,AUD,High Impact Expected,Building Approvals m/m,-16.00%,-3.80%,8.20%
MonFeb 4,7:30pm,AUD,High Impact Expected,Retail Sales m/m,0.50%,0.60%,0.80%
MonFeb 4,7:30pm,AUD,Medium Impact Expected,NAB Quarterly Business Confidence,6,,9
MonFeb 4,9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-1.40%,,0.00%
MonFeb 4,10:30pm,AUD,High Impact Expected,Cash Rate,7.00%,7.00%,6.75%
MonFeb 4,10:30pm,AUD,High Impact Expected,RBA Rate Statement,,,
MonFeb 4,10:45pm,JPY,Low Impact Expected,10-y Bond Auction,1.46|2.9,,1.44|2.5
TueFeb 5,3:00am,GBP,High Impact Expected,Halifax HPI m/m,0.00%,-0.40%,1.40%
TueFeb 5,3:15am,EUR,Low Impact Expected,Spanish Services PMI,44.2,,51
TueFeb 5,3:45am,EUR,Low Impact Expected,Italian Services PMI,47.9,49.5,49.7
TueFeb 5,4:00am,EUR,Low Impact Expected,Final Services PMI,50.6,52,52
TueFeb 5,4:30am,GBP,Medium Impact Expected,Final Services PMI,52.5,52,52.4
TueFeb 5,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.10%,0.20%,-0.70%
TueFeb 5,5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.40%,0.30%,0.30%
TueFeb 5,5:40am,GBP,Low Impact Expected,10-y Bond Auction,4.50|1.9,,4.99|1.9
TueFeb 5,10:00am,USD,High Impact Expected,ISM Services PMI,44.6,52.4,53.2
TueFeb 5,10:00am,USD,Low Impact Expected,Treasury Sec Paulson Speaks,,,
TueFeb 5,All Day,NZD,Non-Economic,Bank Holiday,,,
TueFeb 5,All Day,CNY,Non-Economic,Bank Holiday,,,
TueFeb 5,7:01pm,GBP,Low Impact Expected,Nationwide Consumer Confidence,81,83,85
WedFeb 6,12:00am,JPY,Low Impact Expected,Leading Indicators,40.00%,40.00%,18.20%
WedFeb 6,3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,49B,,50B
WedFeb 6,5:30am,GBP,Low Impact Expected,BRC Shop Price Index y/y,1.20%,,1.00%
