Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
SunMar 2,5:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,51.4,,49.2
SunMar 2,6:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.30%,,0.30%
SunMar 2,7:30pm,AUD,Low Impact Expected,Company Operating Profits q/q,3.90%,2.00%,-1.40%
SunMar 2,8:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,46.9,,57.1
SunMar 2,8:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,1.00%,0.00%,-1.70%
SunMar 2,9:30pm,CNY,Medium Impact Expected,Caixin Manufacturing PMI,52.8,,53.2
MonMar 3,12:30am,AUD,Medium Impact Expected,Commodity Prices y/y,8.60%,,6.00%
MonMar 3,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,46.7,,49.8
MonMar 3,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,60.5,60.5,61.6
MonMar 3,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,50.6,50.5,50.8
MonMar 3,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,52.3,52.3,52.3
MonMar 3,All Day,EUR,Low Impact Expected,Eurogroup Meetings,,,
MonMar 3,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,51.3,51,50.7
MonMar 3,5:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,3.20%,3.20%,3.20%
MonMar 3,6:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,19.10%,,-18.70%
MonMar 3,8:00am,USD,Medium Impact Expected,FOMC Member Plosser Speaks,,,
MonMar 3,8:30am,CAD,High Impact Expected,GDP m/m,-0.70%,-0.20%,0.10%
MonMar 3,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,48.3,48,50.7
MonMar 3,10:00am,USD,Low Impact Expected,Construction Spending m/m,-1.70%,-0.60%,-1.30%
MonMar 3,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,75.5,73,76
MonMar 3,All Day,USD,Low Impact Expected,Total Vehicle Sales,15.4M,15.5M,15.3M
MonMar 3,2:00pm,USD,Medium Impact Expected,FOMC Member Kroszner Speaks,,,
MonMar 3,6:50pm,JPY,Low Impact Expected,Monetary Base y/y,0.10%,0.10%,-0.10%
MonMar 3,7:30pm,AUD,High Impact Expected,Retail Sales m/m,0.00%,0.50%,0.40%
MonMar 3,7:30pm,AUD,Medium Impact Expected,Current Account,-19.3B,-18.0B,-16.4B
MonMar 3,9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,0.90%,,-1.40%
MonMar 3,10:30pm,AUD,High Impact Expected,Cash Rate,7.25%,7.25%,7.00%
MonMar 3,10:30pm,AUD,High Impact Expected,RBA Rate Statement,,,
MonMar 3,10:45pm,JPY,Low Impact Expected,10-y Bond Auction,1.37|2.8,,1.46|2.9
TueMar 4,1:45am,CHF,High Impact Expected,CPI m/m,0.10%,0.20%,-0.30%
TueMar 4,1:45am,CHF,Medium Impact Expected,GDP q/q,1.00%,0.50%,0.90%
TueMar 4,3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,53.4K,,132.4K
TueMar 4,All Day,EUR,Low Impact Expected,ECOFIN Meetings,,,
