Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
ThuMay 1,All Day,CHF,Non-Economic,Bank Holiday,,,
ThuMay 1,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
ThuMay 1,All Day,EUR,Non-Economic,French Bank Holiday,,,
ThuMay 1,All Day,EUR,Non-Economic,German Bank Holiday,,,
ThuMay 1,2:00am,GBP,Medium Impact Expected,Nationwide HPI m/m,1.20%,0.60%,0.50%
ThuMay 1,2:30am,AUD,Low Impact Expected,Commodity Prices y/y,-12.60%,,-12.50%
ThuMay 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,57.3,55.4,55.8
ThuMay 1,4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,2.9B,2.3B,2.1B
ThuMay 1,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,-2.30%,0.90%,0.70%
ThuMay 1,4:30am,GBP,Low Impact Expected,Mortgage Approvals,67K,73K,70K
ThuMay 1,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,5.70%,,-30.20%
ThuMay 1,8:25am,USD,High Impact Expected,Fed Chair Yellen Speaks,,,
ThuMay 1,8:30am,USD,High Impact Expected,Unemployment Claims,344K,317K,330K
ThuMay 1,8:30am,USD,Medium Impact Expected,Core PCE Price Index m/m,0.20%,0.10%,0.10%
ThuMay 1,8:30am,USD,Medium Impact Expected,Personal Spending m/m,0.90%,0.70%,0.50%
ThuMay 1,8:30am,USD,Low Impact Expected,Personal Income m/m,0.50%,0.40%,0.40%
ThuMay 1,9:30am,CAD,Low Impact Expected,Manufacturing PMI,52.9,,53.3
ThuMay 1,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,55.4,55.8,55.4
ThuMay 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,54.9,54.3,53.7
ThuMay 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,0.20%,0.50%,-0.20%
ThuMay 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,56.5,59.4,59
ThuMay 1,10:30am,USD,Low Impact Expected,Natural Gas Storage,82B,75B,49B
ThuMay 1,All Day,USD,Low Impact Expected,Total Vehicle Sales,16.0M,16.2M,16.4M
ThuMay 1,1:30pm,GBP,Medium Impact Expected,MPC Member Cunliffe Speaks,,,
ThuMay 1,7:30pm,JPY,Medium Impact Expected,Household Spending y/y,7.20%,1.70%,-2.50%
ThuMay 1,7:30pm,JPY,Low Impact Expected,Unemployment Rate,3.60%,3.60%,3.60%
ThuMay 1,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,48.50%,55.30%,54.80%
ThuMay 1,All Day,CNY,Non-Economic,Bank Holiday,,,
ThuMay 1,8:38pm,AUD,Medium Impact Expected,HIA New Home Sales m/m,0.20%,,4.60%
ThuMay 1,9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-4.00%,,-0.10%
ThuMay 1,9:30pm,AUD,High Impact Expected,PPI q/q,0.90%,0.60%,0.20%
FriMay 2,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,52.7,53.2,52.8
FriMay 2,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,55.8,55.1,54.4
FriMay 2,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,54,53,52.4
FriMay 2,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,51.2,50.9,50.9
FriMay 2,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,54.1,54.2,54.2
FriMay 2,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,53.4,53.3,53.3
FriMay 2,4:30am,GBP,High Impact Expected,Construction PMI,60.8,62.2,62.5
FriMay 2,5:00am,EUR,Medium Impact Expected,Unemployment Rate,11.80%,11.90%,11.80%
FriMay 2,8:30am,USD,High Impact Expected,Non-Farm Employment Change,288K,216K,203K
FriMay 2,8:30am,USD,High Impact Expected,Unemployment Rate,6.30%,6.60%,6.70%
FriMay 2,8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.00%,0.20%,0.10%
FriMay 2,10:00am,USD,Medium Impact Expected,Factory Orders m/m,1.10%,1.50%,1.50%
FriMay 2,9:00pm,CNY,Medium Impact Expected,Non-Manufacturing PMI,54.8,,54.5
SunMay 4,7:25pm,AUD,Low Impact Expected,AIG Services Index,48.6,,48.9
SunMay 4,All Day,JPY,Non-Economic,Bank Holiday,,,
SunMay 4,8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.40%,,0.20%
SunMay 4,9:30pm,AUD,High Impact Expected,Building Approvals m/m,-3.50%,1.30%,-5.40%
SunMay 4,9:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,2.20%,,1.40%
SunMay 4,9:45pm,CNY,High Impact Expected,Caixin Manufacturing PMI,48.1,48.4,48.3
MonMay 5,All Day,GBP,Non-Economic,Bank Holiday,,,
MonMay 5,4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,12.8,14.2,14.1
MonMay 5,5:00am,EUR,Medium Impact Expected,EU Economic Forecasts,,,
MonMay 5,5:00am,EUR,Low Impact Expected,PPI m/m,-0.20%,-0.20%,-0.20%
MonMay 5,All Day,EUR,Medium Impact Expected,Eurogroup Meetings,,,
MonMay 5,9:45am,USD,Low Impact Expected,Final Services PMI,55,54.2,54.2
MonMay 5,10:00am,USD,High Impact Expected,ISM Services PMI,55.2,54.3,53.1
MonMay 5,2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
MonMay 5,All Day,JPY,Non-Economic,Bank Holiday,,,
MonMay 5,9:30pm,AUD,High Impact Expected,Trade Balance,0.73B,1.10B,1.26B
TueMay 6,12:30am,AUD,High Impact Expected,Cash Rate,2.50%,2.50%,2.50%
TueMay 6,12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
TueMay 6,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-111.6K,-49.1K,-16.6K
TueMay 6,3:15am,EUR,Medium Impact Expected,Spanish Services PMI,56.5,54.3,54
TueMay 6,3:45am,EUR,Medium Impact Expected,Italian Services PMI,51.1,51.2,49.5
TueMay 6,3:50am,EUR,Low Impact Expected,French Final Services PMI,50.4,50.3,50.3
TueMay 6,3:55am,EUR,Low Impact Expected,German Final Services PMI,54.7,55,55
TueMay 6,4:00am,EUR,Low Impact Expected,Final Services PMI,53.1,53.1,53.1
TueMay 6,4:30am,GBP,High Impact Expected,Final Services PMI,58.7,57.9,57.6
TueMay 6,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,0.30%,-0.20%,0.10%
TueMay 6,All Day,EUR,Medium Impact Expected,ECOFIN Meetings,,,
TueMay 6,8:30am,CAD,High Impact Expected,Trade Balance,0.1B,0.4B,0.8B
TueMay 6,8:30am,USD,High Impact Expected,Trade Balance,-40.4B,-40.1B,-41.9B
TueMay 6,10:00am,CAD,High Impact Expected,Ivey PMI,54.1,54.5,55.2
TueMay 6,10:00am,USD,Low Impact Expected,IBD/TIPP Economic Optimism,45.8,47.6,48
TueMay 6,10:44am,NZD,Medium Impact Expected,GDT Price Index,-1.10%,,-2.60%
TueMay 6,5:30pm,USD,Medium Impact Expected,FOMC Member Stein Speaks,,,
TueMay 6,6:45pm,NZD,High Impact Expected,Employment Change q/q,0.90%,0.60%,1.00%
TueMay 6,6:45pm,NZD,High Impact Expected,Unemployment Rate,6.00%,5.80%,6.00%
TueMay 6,6:45pm,NZD,Low Impact Expected,Labor Cost Index q/q,0.30%,0.50%,0.60%
TueMay 6,7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-1.40%,,-1.70%
TueMay 6,7:30pm,AUD,Low Impact Expected,AIG Construction Index,45.9,,46.2
TueMay 6,7:50pm,JPY,Medium Impact Expected,Monetary Policy Meeting Minutes,,,
TueMay 6,9:30pm,AUD,High Impact Expected,Retail Sales m/m,0.10%,0.40%,0.30%
TueMay 6,9:45pm,CNY,Medium Impact Expected,Caixin Services PMI,51.4,,51.9
WedMay 7,1:45am,CHF,Low Impact Expected,Unemployment Rate,3.20%,3.20%,3.20%
WedMay 7,2:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-2.80%,0.30%,0.90%
WedMay 7,2:45am,EUR,Medium Impact Expected,French Industrial Production m/m,-0.70%,0.30%,0.10%
WedMay 7,2:45am,EUR,Low Impact Expected,French Trade Balance,-4.9B,-4.0B,-3.8B
WedMay 7,3:00am,CHF,Medium Impact Expected,Foreign Currency Reserves,439B,,438B
WedMay 7,4:10am,EUR,Low Impact Expected,Retail PMI,51.2,,49.2
WedMay 7,8:30am,CAD,High Impact Expected,Building Permits m/m,-3.00%,3.90%,-11.30%
WedMay 7,8:30am,USD,Medium Impact Expected,Prelim Nonfarm Productivity q/q,-1.70%,-0.90%,1.80%
WedMay 7,8:30am,USD,Medium Impact Expected,Prelim Unit Labor Costs q/q,4.20%,2.30%,-0.10%
WedMay 7,10:00am,USD,High Impact Expected,Fed Chair Yellen Testifies,,,
WedMay 7,10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-1.8M,0.9M,1.7M
WedMay 7,1:01pm,USD,Medium Impact Expected,10-y Bond Auction,2.61|2.6,,2.72|2.8
WedMay 7,3:00pm,USD,Low Impact Expected,Consumer Credit m/m,17.5B,15.4B,13.0B
WedMay 7,7:01pm,GBP,Low Impact Expected,RICS House Price Balance,54%,55%,57%
WedMay 7,9:30pm,AUD,High Impact Expected,Employment Change,14.2K,7.5K,21.9K
WedMay 7,9:30pm,AUD,High Impact Expected,Unemployment Rate,5.80%,5.90%,5.80%
WedMay 7,10:19pm,CNY,High Impact Expected,USD-Denominated Trade Balance,18.5B,15.2B,7.7B
WedMay 7,11:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.60|3.5,,0.63|4.8
ThuMay 8,1:45am,CHF,Low Impact Expected,SECO Consumer Climate,1,3,2
ThuMay 8,All Day,EUR,Non-Economic,French Bank Holiday,,,
ThuMay 8,2:00am,EUR,Low Impact Expected,German Industrial Production m/m,-0.50%,0.20%,0.60%
ThuMay 8,2:59am,GBP,Medium Impact Expected,Halifax HPI m/m,-0.20%,0.80%,-1.20%
ThuMay 8,3:15am,CHF,Medium Impact Expected,CPI m/m,0.10%,0.10%,0.40%
ThuMay 8,7:00am,GBP,High Impact Expected,Asset Purchase Facility,375B,375B,375B
ThuMay 8,7:00am,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
ThuMay 8,7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.25%,0.25%,0.25%
ThuMay 8,8:13am,CAD,Medium Impact Expected,Housing Starts,195K,177K,157K
ThuMay 8,8:30am,CAD,Medium Impact Expected,NHPI m/m,0.20%,0.20%,0.20%
ThuMay 8,8:30am,EUR,High Impact Expected,ECB Press Conference,,,
ThuMay 8,8:30am,USD,High Impact Expected,Unemployment Claims,319K,328K,345K
ThuMay 8,9:30am,USD,High Impact Expected,Fed Chair Yellen Testifies,,,
ThuMay 8,9:30am,USD,Low Impact Expected,FOMC Member Tarullo Speaks,,,
ThuMay 8,10:00am,USD,Medium Impact Expected,Treasury Sec Lew Speaks,,,
ThuMay 8,10:30am,USD,Low Impact Expected,Natural Gas Storage,74B,71B,82B
ThuMay 8,12:30pm,CHF,Medium Impact Expected,Gov Board Member Danthine Speaks,,,
ThuMay 8,1:01pm,USD,Low Impact Expected,30-y Bond Auction,3.44|2.1,,3.53|2.5
ThuMay 8,9:30pm,AUD,High Impact Expected,RBA Monetary Policy Statement,,,
ThuMay 8,9:30pm,CNY,High Impact Expected,CPI y/y,1.80%,2.10%,2.40%
ThuMay 8,9:30pm,CNY,Medium Impact Expected,PPI y/y,-2.00%,-1.80%,-2.30%
ThuMay 8,11:00pm,AUD,Medium Impact Expected,RBA Deputy Gov Debelle Speaks,,,
FriMay 9,1:00am,JPY,Low Impact Expected,Leading Indicators,106.50%,106.90%,108.90%
FriMay 9,2:00am,EUR,Medium Impact Expected,German Trade Balance,14.8B,16.9B,15.8B
FriMay 9,2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-28.0B,,-25.7B
FriMay 9,4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,-0.50%,0.20%,-0.40%
FriMay 9,4:30am,GBP,High Impact Expected,Manufacturing Production m/m,0.50%,0.30%,1.00%
FriMay 9,4:30am,GBP,Medium Impact Expected,Goods Trade Balance,-8.5B,-9.0B,-8.7B
FriMay 9,4:30am,GBP,Low Impact Expected,Construction Output m/m,-1.00%,1.10%,-2.00%
FriMay 9,4:30am,GBP,Low Impact Expected,Industrial Production m/m,-0.10%,-0.10%,0.80%
FriMay 9,8:30am,CAD,High Impact Expected,Employment Change,-28.9K,12.8K,42.9K
FriMay 9,8:30am,CAD,High Impact Expected,Unemployment Rate,6.90%,6.90%,6.90%
FriMay 9,10:00am,GBP,Medium Impact Expected,NIESR GDP Estimate,1.00%,,0.80%
FriMay 9,10:00am,USD,High Impact Expected,JOLTS Job Openings,4.01M,4.21M,4.13M
FriMay 9,10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,1.10%,0.50%,0.70%
FriMay 9,6:00pm,USD,Medium Impact Expected,FOMC Member Kocherlakota Speaks,,,
SunMay 11,7:50pm,JPY,Medium Impact Expected,Current Account,-0.78T,-0.54T,-0.04T
SunMay 11,7:50pm,JPY,Low Impact Expected,Bank Lending y/y,2.10%,,2.10%
SunMay 11,9:30pm,AUD,High Impact Expected,NAB Business Confidence,6,,5
SunMay 11,11:00pm,NZD,Low Impact Expected,REINZ HPI m/m,0.10%,,3.40%
MonMay 12,1:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,41.6,45.2,57.9
MonMay 12,3:15am,CHF,Medium Impact Expected,Retail Sales y/y,3.00%,1.90%,1.20%
MonMay 12,4:02am,CNY,Medium Impact Expected,New Loans,775B,840B,1050B
MonMay 12,4:02am,CNY,Low Impact Expected,M2 Money Supply y/y,13.20%,12.20%,12.10%
MonMay 12,12:00pm,USD,Medium Impact Expected,FOMC Member Plosser Speaks,,,
MonMay 12,1:59pm,USD,Medium Impact Expected,Federal Budget Balance,106.9B,112.6B,-36.9B
MonMay 12,6:45pm,NZD,Low Impact Expected,FPI m/m,0.60%,,-0.30%
MonMay 12,7:01pm,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,4.20%,,-1.70%
MonMay 12,7:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,3.40%,3.40%,3.60%
MonMay 12,9:30pm,AUD,Medium Impact Expected,HPI q/q,1.70%,3.00%,3.80%
MonMay 12,9:30pm,AUD,Medium Impact Expected,Home Loans m/m,-0.90%,-0.10%,1.40%
MonMay 12,11:45pm,JPY,Low Impact Expected,30-y Bond Auction,1.71|4.6,,1.70|2.9
TueMay 13,1:30am,CNY,High Impact Expected,Industrial Production y/y,8.70%,8.90%,8.80%
TueMay 13,1:30am,CNY,Medium Impact Expected,Fixed Asset Investment ytd/y,17.30%,17.70%,17.60%
TueMay 13,1:30am,CNY,Low Impact Expected,Retail Sales y/y,11.90%,12.20%,12.20%
TueMay 13,2:00am,EUR,Low Impact Expected,German WPI m/m,0.20%,0.10%,0.00%
TueMay 13,4:10am,GBP,Medium Impact Expected,MPC Member Cunliffe Speaks,,,
TueMay 13,5:00am,EUR,High Impact Expected,German ZEW Economic Sentiment,33.1,41.3,43.2
TueMay 13,5:00am,EUR,Medium Impact Expected,ZEW Economic Sentiment,55.2,63.5,61.2
TueMay 13,5:30am,AUD,High Impact Expected,Annual Budget Release,,,
TueMay 13,7:30am,USD,Low Impact Expected,NFIB Small Business Index,95.2,94.6,93.4
TueMay 13,8:30am,USD,High Impact Expected,Core Retail Sales m/m,0.00%,0.60%,1.00%
TueMay 13,8:30am,USD,High Impact Expected,Retail Sales m/m,0.10%,0.50%,1.50%
TueMay 13,8:30am,USD,Medium Impact Expected,Import Prices m/m,-0.40%,0.40%,0.40%
TueMay 13,10:00am,USD,Medium Impact Expected,Business Inventories m/m,0.40%,0.40%,0.50%
TueMay 13,10:30am,CAD,Low Impact Expected,BOC Review,,,
TueMay 13,5:00pm,NZD,High Impact Expected,RBNZ Financial Stability Report,,,
TueMay 13,5:05pm,NZD,High Impact Expected,RBNZ Gov Wheeler Speaks,,,
TueMay 13,6:45pm,NZD,High Impact Expected,Retail Sales q/q,0.70%,0.90%,1.40%
TueMay 13,6:45pm,NZD,Medium Impact Expected,Core Retail Sales q/q,0.80%,0.90%,1.00%
TueMay 13,7:50pm,JPY,Low Impact Expected,PPI y/y,4.10%,4.10%,1.70%
WedMay 14,2:00am,EUR,Low Impact Expected,German Final CPI m/m,-0.20%,-0.20%,-0.20%
WedMay 14,2:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,48.80%,,41.80%
WedMay 14,2:45am,EUR,Low Impact Expected,French Final CPI m/m,0.00%,0.20%,0.40%
WedMay 14,4:30am,GBP,High Impact Expected,Claimant Count Change,-25.1K,-30.7K,-30.6K
WedMay 14,4:30am,GBP,High Impact Expected,Unemployment Rate,6.80%,6.80%,6.90%
WedMay 14,4:30am,GBP,Medium Impact Expected,Average Earnings Index 3m/y,1.70%,2.20%,1.70%
