Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
MonSep 1,2:00am,EUR,Low Impact Expected,German Final GDP q/q,-0.20%,-0.20%,-0.20%
MonSep 1,2:30am,AUD,Low Impact Expected,Commodity Prices y/y,-11.50%,,-13.80%
MonSep 1,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,52.8,53.4,53.9
MonSep 1,3:30am,CHF,Low Impact Expected,Manufacturing PMI,52.9,53.8,54.3
MonSep 1,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,49.8,51,51.9
MonSep 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,46.9,46.5,46.5
MonSep 1,3:55am,EUR,Medium Impact Expected,German Final Manufacturing PMI,51.4,52,52
MonSep 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,50.7,50.8,50.8
MonSep 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,52.5,55.1,54.8
MonSep 1,4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,3.4B,2.4B,2.8B
MonSep 1,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,0.30%,0.50%,0.10%
MonSep 1,4:30am,GBP,Low Impact Expected,Mortgage Approvals,67K,66K,67K
MonSep 1,All Day,CAD,Non-Economic,Bank Holiday,,,
MonSep 1,All Day,USD,Non-Economic,Bank Holiday,,,
MonSep 1,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,40.50%,43.70%,42.70%
MonSep 1,9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-3.30%,,-2.40%
MonSep 1,9:30pm,AUD,High Impact Expected,Building Approvals m/m,2.50%,1.70%,-3.80%
MonSep 1,9:30pm,AUD,Medium Impact Expected,Current Account,-13.7B,-13.8B,-7.8B
MonSep 1,9:35pm,JPY,Medium Impact Expected,Average Cash Earnings y/y,2.60%,0.90%,1.00%
MonSep 1,11:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.52|3.6,,0.52|4.3
TueSep 2,12:30am,AUD,High Impact Expected,Cash Rate,2.50%,2.50%,2.50%
TueSep 2,12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
TueSep 2,1:45am,CHF,Low Impact Expected,GDP q/q,0.00%,0.50%,0.50%
TueSep 2,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,8.1K,25.5K,-29.8K
TueSep 2,4:30am,GBP,High Impact Expected,Construction PMI,64,61.5,62.4
TueSep 2,5:00am,EUR,Low Impact Expected,PPI m/m,-0.10%,0.00%,0.20%
TueSep 2,9:30am,CAD,Low Impact Expected,Manufacturing PMI,54.8,,54.3
TueSep 2,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,57.9,58,58
TueSep 2,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,59,57,57.1
TueSep 2,10:00am,USD,Low Impact Expected,Construction Spending m/m,1.80%,0.90%,-0.90%
TueSep 2,10:00am,USD,Low Impact Expected,IBD/TIPP Economic Optimism,45.2,46.2,44.5
TueSep 2,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,58,59,59.5
TueSep 2,10:01am,NZD,High Impact Expected,GDT Price Index,-6.00%,,-0.60%
TueSep 2,7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-1.60%,,-1.90%
TueSep 2,7:13pm,AUD,Low Impact Expected,AIG Services Index,49.4,,49.3
