Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
SunJun 1,All Day,NZD,Non-Economic,Bank Holiday,,,
SunJun 1,7:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,49.2,,44.8
SunJun 1,7:50pm,JPY,Medium Impact Expected,Capital Spending q/y,7.40%,5.70%,4.00%
SunJun 1,All Day,CNY,Non-Economic,Bank Holiday,,,
SunJun 1,8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.30%,,0.40%
SunJun 1,9:30pm,AUD,High Impact Expected,Building Approvals m/m,-5.60%,2.10%,-4.80%
SunJun 1,9:30pm,AUD,Medium Impact Expected,Company Operating Profits q/q,3.10%,2.60%,2.50%
SunJun 1,9:35pm,JPY,Low Impact Expected,Final Manufacturing PMI,49.9,49.9,49.9
MonJun 2,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
MonJun 2,All Day,EUR,High Impact Expected,German Prelim CPI m/m,-0.10%,0.10%,-0.20%
MonJun 2,2:30am,AUD,Low Impact Expected,Commodity Prices y/y,-12.80%,,-14.10%
MonJun 2,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,52.9,52.6,52.7
MonJun 2,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,52.5,55.7,55.8
MonJun 2,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,53.2,54.3,54
MonJun 2,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,49.6,49.3,49.3
MonJun 2,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,52.3,52.9,52.9
MonJun 2,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,52.2,52.5,52.5
MonJun 2,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,57,57.1,57.3
MonJun 2,4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,2.4B,2.7B,2.8B
MonJun 2,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,-0.20%,0.30%,-2.30%
MonJun 2,4:30am,GBP,Low Impact Expected,Mortgage Approvals,63K,64K,67K
MonJun 2,8:40am,USD,Medium Impact Expected,Treasury Sec Lew Speaks,,,
MonJun 2,9:30am,CAD,Low Impact Expected,Manufacturing PMI,52.2,,52.9
MonJun 2,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,56.4,56.2,56.2
MonJun 2,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,55.4,55.7,54.9
MonJun 2,10:00am,USD,Low Impact Expected,Construction Spending m/m,0.20%,0.80%,0.60%
MonJun 2,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,60,56.8,56.5
MonJun 2,6:45pm,NZD,Medium Impact Expected,Overseas Trade Index q/q,1.80%,1.90%,2.50%
MonJun 2,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,45.60%,51.20%,48.50%
MonJun 2,9:00pm,CNY,High Impact Expected,Non-Manufacturing PMI,55.5,,54.8
MonJun 2,9:30pm,AUD,High Impact Expected,Retail Sales m/m,0.20%,0.30%,0.10%
MonJun 2,9:30pm,AUD,Medium Impact Expected,Current Account,-5.7B,-7.1B,-11.7B
MonJun 2,9:30pm,JPY,Medium Impact Expected,Average Cash Earnings y/y,0.90%,0.60%,0.70%
MonJun 2,9:45pm,CNY,High Impact Expected,Caixin Manufacturing PMI,49.4,49.7,49.7
MonJun 2,11:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.61|3.7,,0.60|3.5
TueJun 3,12:30am,AUD,High Impact Expected,Cash Rate,2.50%,2.50%,2.50%
TueJun 3,12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
TueJun 3,2:00am,GBP,Medium Impact Expected,Nationwide HPI m/m,0.70%,0.70%,1.20%
TueJun 3,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-111.9K,-112.3K,-111.6K
TueJun 3,4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,12.60%,12.70%,12.60%
TueJun 3,4:00am,EUR,Low Impact Expected,Italian Quarterly Unemployment Rate,12.70%,12.70%,12.50%
TueJun 3,4:30am,GBP,High Impact Expected,Construction PMI,60,61.2,60.8
TueJun 3,5:00am,EUR,High Impact Expected,CPI Flash Estimate y/y,0.50%,0.70%,0.70%
TueJun 3,5:00am,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,0.70%,0.90%,1.00%
TueJun 3,5:00am,EUR,Medium Impact Expected,Unemployment Rate,11.70%,11.80%,11.80%
TueJun 3,10:00am,USD,Medium Impact Expected,Factory Orders m/m,0.70%,0.60%,1.50%
TueJun 3,10:00am,USD,Low Impact Expected,IBD/TIPP Economic Optimism,47.7,46.5,45.8
TueJun 3,10:39am,NZD,Medium Impact Expected,GDT Price Index,-4.20%,,-1.80%
