Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
MonJun 1,All Day,EUR,Medium Impact Expected,German Prelim CPI m/m,0.10%,0.00%,0.00%
MonJun 1,2:30am,AUD,Low Impact Expected,Commodity Prices y/y,-19.50%,,-20.70%
MonJun 1,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,55.8,54.4,54.2
MonJun 1,3:30am,CHF,Low Impact Expected,Manufacturing PMI,49.4,47.2,47.9
MonJun 1,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,54.8,53.1,53.8
MonJun 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,49.4,49.3,49.3
MonJun 1,3:55am,EUR,Medium Impact Expected,German Final Manufacturing PMI,51.1,51.4,51.4
MonJun 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,52.2,52.3,52.3
MonJun 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,52,52.7,51.8
MonJun 1,8:30am,USD,Medium Impact Expected,Core PCE Price Index m/m,0.10%,0.20%,0.10%
MonJun 1,8:30am,USD,Medium Impact Expected,Personal Spending m/m,0.00%,0.20%,0.50%
MonJun 1,8:30am,USD,Low Impact Expected,Personal Income m/m,0.40%,0.30%,0.00%
MonJun 1,9:30am,CAD,Low Impact Expected,Manufacturing PMI,49.8,,49
MonJun 1,9:30am,USD,Medium Impact Expected,FOMC Member Fischer Speaks,,,
MonJun 1,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,54,54.2,53.8
MonJun 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,52.8,51.9,51.5
MonJun 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,2.20%,0.70%,0.50%
MonJun 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,49.5,43,40.5
MonJun 1,6:45pm,NZD,Medium Impact Expected,Overseas Trade Index q/q,1.50%,1.60%,-2.30%
MonJun 1,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,35.60%,34.30%,35.20%
MonJun 1,9:30pm,AUD,Medium Impact Expected,Current Account,-10.7B,-10.9B,-10.2B
MonJun 1,9:30pm,JPY,Medium Impact Expected,Average Cash Earnings y/y,0.90%,0.40%,0.00%
MonJun 1,11:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.45|2.7,,0.43|2.2
TueJun 2,12:30am,AUD,High Impact Expected,Cash Rate,2.00%,2.00%,2.00%
TueJun 2,12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
TueJun 2,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
TueJun 2,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-118.0K,-115.4K,-118.9K
TueJun 2,3:55am,EUR,Medium Impact Expected,German Unemployment Change,-6K,-10K,-9K
TueJun 2,4:30am,GBP,High Impact Expected,Construction PMI,55.9,55.1,54.2
TueJun 2,4:30am,GBP,Medium Impact Expected,Net Lending to Individuals m/m,2.9B,2.3B,3.3B
TueJun 2,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,0.40%,0.40%,0.30%
TueJun 2,4:30am,GBP,Low Impact Expected,Mortgage Approvals,68K,64K,62K
TueJun 2,5:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,0.30%,0.20%,0.00%
TueJun 2,5:00am,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,0.90%,0.70%,0.60%
TueJun 2,5:00am,EUR,Low Impact Expected,PPI m/m,-0.10%,0.10%,0.20%
TueJun 2,5:38am,GBP,Low Impact Expected,10-y Bond Auction,2.02|1.2,,1.88|1.5
TueJun 2,10:00am,USD,Medium Impact Expected,FOMC Member Brainard Speaks,,,
TueJun 2,10:00am,USD,Medium Impact Expected,Factory Orders m/m,-0.40%,0.00%,2.20%
TueJun 2,10:00am,USD,Low Impact Expected,IBD/TIPP Economic Optimism,48.1,49.8,49.7
TueJun 2,10:08am,NZD,High Impact Expected,GDT Price Index,-4.30%,,-2.20%
TueJun 2,All Day,USD,Low Impact Expected,Total Vehicle Sales,17.8M,17.0M,16.5M
TueJun 2,7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-1.90%,,-1.90%
TueJun 2,7:30pm,AUD,Low Impact Expected,AIG Services Index,49.6,,49.7
TueJun 2,9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-4.70%,,-7.40%
TueJun 2,9:30pm,AUD,High Impact Expected,GDP q/q,0.90%,0.70%,0.50%
TueJun 2,9:45pm,CNY,Medium Impact Expected,Caixin Services PMI,53.5,53.3,52.9
WedJun 3,1:57am,GBP,Low Impact Expected,Nationwide HPI m/m,0.30%,0.40%,1.00%
WedJun 3,3:15am,EUR,Medium Impact Expected,Spanish Services PMI,58.4,59.5,60.3
WedJun 3,3:45am,EUR,Medium Impact Expected,Italian Services PMI,52.5,52.8,53.1
WedJun 3,3:50am,EUR,Low Impact Expected,French Final Services PMI,52.8,51.6,51.6
WedJun 3,3:55am,EUR,Medium Impact Expected,German Final Services PMI,53,52.9,52.9
WedJun 3,4:00am,EUR,Low Impact Expected,Final Services PMI,53.8,53.3,53.3
WedJun 3,4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,12.40%,12.80%,12.60%
WedJun 3,4:00am,EUR,Low Impact Expected,Italian Quarterly Unemployment Rate,12.40%,12.90%,12.70%
WedJun 3,4:30am,GBP,High Impact Expected,Final Services PMI,56.5,59.2,59.5
WedJun 3,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,0.70%,0.70%,-0.60%
WedJun 3,5:00am,EUR,Medium Impact Expected,Unemployment Rate,11.10%,11.20%,11.20%
WedJun 3,7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.05%,0.05%,0.05%
WedJun 3,8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,201K,198K,165K
WedJun 3,8:30am,CAD,High Impact Expected,Trade Balance,-3.0B,-2.1B,-3.9B
WedJun 3,8:30am,EUR,High Impact Expected,ECB Press Conference,,,
WedJun 3,8:30am,USD,High Impact Expected,Trade Balance,-40.9B,-43.9B,-50.6B
WedJun 3,9:45am,USD,Low Impact Expected,Final Services PMI,56.2,56.5,56.4
WedJun 3,10:00am,USD,High Impact Expected,ISM Services PMI,55.7,57.1,57.8
WedJun 3,10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-1.9M,-1.9M,-2.8M
WedJun 3,2:00pm,USD,Low Impact Expected,Beige Book,,,
WedJun 3,2:15pm,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
WedJun 3,9:30pm,AUD,High Impact Expected,Retail Sales m/m,0.00%,0.40%,0.20%
WedJun 3,9:30pm,AUD,High Impact Expected,Trade Balance,-3.89B,-2.17B,-1.23B
WedJun 3,11:45pm,JPY,Low Impact Expected,30-y Bond Auction,1.53|3.1,,1.51|2.7
ThuJun 4,3:00am,GBP,Medium Impact Expected,Halifax HPI m/m,-0.10%,0.20%,1.60%
ThuJun 4,4:10am,EUR,Low Impact Expected,Retail PMI,51.4,,49.5
ThuJun 4,5:00am,EUR,Low Impact Expected,French 10-y Bond Auction,1.28|1.8,,0.98|1.7
ThuJun 4,7:00am,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
ThuJun 4,7:00am,GBP,Medium Impact Expected,Asset Purchase Facility,375B,375B,375B
ThuJun 4,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-22.50%,,52.80%
ThuJun 4,8:30am,USD,High Impact Expected,Unemployment Claims,276K,280K,284K
ThuJun 4,8:30am,USD,Medium Impact Expected,Revised Nonfarm Productivity q/q,-3.10%,-2.80%,-1.90%
ThuJun 4,8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,6.70%,5.80%,5.00%
ThuJun 4,10:00am,CAD,High Impact Expected,Ivey PMI,62.3,55.1,58.2
ThuJun 4,10:30am,USD,Low Impact Expected,Natural Gas Storage,132B,119B,112B
ThuJun 4,12:00pm,USD,Low Impact Expected,FOMC Member Tarullo Speaks,,,
ThuJun 4,7:30pm,AUD,Low Impact Expected,AIG Construction Index,47.8,,47
FriJun 5,1:00am,JPY,Low Impact Expected,Leading Indicators,107.20%,107.30%,106.00%
FriJun 5,2:00am,EUR,Medium Impact Expected,German Factory Orders m/m,1.40%,0.60%,1.10%
FriJun 5,2:45am,EUR,Low Impact Expected,French Trade Balance,-3.0B,-4.0B,-4.4B
FriJun 5,3:00am,CHF,Medium Impact Expected,Foreign Currency Reserves,518B,,522B
FriJun 5,4:30am,GBP,Low Impact Expected,Consumer Inflation Expectations,2.20%,,1.90%
FriJun 5,All Day,All,High Impact Expected,OPEC Meetings,,,
FriJun 5,8:30am,CAD,High Impact Expected,Employment Change,58.9K,10.2K,-19.7K
FriJun 5,8:30am,CAD,High Impact Expected,Unemployment Rate,6.80%,6.80%,6.80%
FriJun 5,8:30am,CAD,Medium Impact Expected,Labor Productivity q/q,-0.10%,0.20%,0.30%
FriJun 5,8:30am,USD,High Impact Expected,Non-Farm Employment Change,280K,222K,221K
FriJun 5,8:30am,USD,High Impact Expected,Unemployment Rate,5.50%,5.40%,5.40%
FriJun 5,8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.30%,0.20%,0.10%
FriJun 5,12:30pm,USD,High Impact Expected,FOMC Member Dudley Speaks,,,
FriJun 5,3:00pm,USD,Low Impact Expected,Consumer Credit m/m,20.5B,16.5B,21.3B
SunJun 7,Day 1,All,High Impact Expected,G7 Meetings,,,
SunJun 7,All Day,AUD,Non-Economic,Bank Holiday,,,
SunJun 7,7:50pm,JPY,Medium Impact Expected,Current Account,1.27T,1.45T,2.07T
SunJun 7,7:50pm,JPY,Medium Impact Expected,Final GDP q/q,1.00%,0.70%,0.60%
SunJun 7,7:50pm,JPY,Low Impact Expected,Bank Lending y/y,2.60%,,2.60%
SunJun 7,7:50pm,JPY,Low Impact Expected,Final GDP Price Index y/y,3.40%,3.40%,3.40%
SunJun 7,10:19pm,CNY,High Impact Expected,Trade Balance,367B,245B,210B
