Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
SunMay 2,6:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,61.7,,59.9
SunMay 2,All Day,JPY,Non-Economic,Bank Holiday,,,
SunMay 2,All Day,CNY,Non-Economic,Bank Holiday,,,
SunMay 2,9:00pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.40%,,0.40%
SunMay 2,9:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,4.70%,,7.80%
MonMay 3,2:00am,EUR,Low Impact Expected,German Retail Sales m/m,7.70%,2.90%,2.70%
MonMay 3,2:30am,AUD,Low Impact Expected,Commodity Prices y/y,34.70%,,27.20%
MonMay 3,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,57.7,59.1,56.9
MonMay 3,3:30am,CHF,Low Impact Expected,Manufacturing PMI,69.5,66.4,66.3
MonMay 3,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,60.7,60.9,59.8
MonMay 3,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,58.9,59.2,59.2
MonMay 3,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,66.2,66.4,66.4
MonMay 3,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,62.9,63.3,63.3
MonMay 3,All Day,GBP,Non-Economic,Bank Holiday,,,
MonMay 3,9:30am,CAD,Low Impact Expected,Manufacturing PMI,57.2,,58.5
MonMay 3,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,60.5,60.7,60.6
MonMay 3,10:00am,USD,Medium Impact Expected,ISM Manufacturing PMI,60.7,65,64.7
MonMay 3,10:00am,USD,Low Impact Expected,Construction Spending m/m,0.20%,1.70%,-0.60%
MonMay 3,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,89.6,86,85.6
MonMay 3,All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,18.5M,17.5M,17.7M
MonMay 3,2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
MonMay 3,2:10pm,USD,Low Impact Expected,FOMC Member Williams Speaks,,,
MonMay 3,2:20pm,USD,High Impact Expected,Fed Chair Powell Speaks,,,
MonMay 3,All Day,JPY,Non-Economic,Bank Holiday,,,
MonMay 3,All Day,CNY,Non-Economic,Bank Holiday,,,
MonMay 3,9:30pm,AUD,Low Impact Expected,Trade Balance,5.57B,8.25B,7.60B
TueMay 4,12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
TueMay 4,12:30am,AUD,Medium Impact Expected,Cash Rate,0.10%,0.10%,0.10%
TueMay 4,2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-60.1B,,-47.5B
TueMay 4,3:00am,CHF,Low Impact Expected,SECO Consumer Climate,-7,-11,-15
TueMay 4,4:30am,GBP,Low Impact Expected,Final Manufacturing PMI,60.9,60.7,60.7
TueMay 4,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,0.60%,0.70%,0.80%
TueMay 4,4:30am,GBP,Low Impact Expected,Mortgage Approvals,83K,86K,87K
TueMay 4,4:30am,GBP,Low Impact Expected,Net Lending to Individuals m/m,11.3B,5.0B,5.3B
TueMay 4,8:30am,CAD,Low Impact Expected,Building Permits m/m,5.70%,1.60%,3.10%
TueMay 4,8:30am,CAD,Low Impact Expected,Trade Balance,-1.1B,0.5B,1.4B
TueMay 4,8:30am,USD,Low Impact Expected,Trade Balance,-74.4B,-74.5B,-70.5B
TueMay 4,9:52am,USD,Low Impact Expected,IBD/TIPP Economic Optimism,54.4,56.1,56.4
TueMay 4,10:00am,USD,Low Impact Expected,Factory Orders m/m,1.10%,1.30%,-0.50%
TueMay 4,10:20am,NZD,Low Impact Expected,GDT Price Index,-0.70%,,-0.10%
TueMay 4,1:00pm,USD,Low Impact Expected,FOMC Member Daly Speaks,,,
TueMay 4,5:00pm,NZD,Medium Impact Expected,RBNZ Financial Stability Report,,,
TueMay 4,6:30pm,AUD,Low Impact Expected,AIG Construction Index,59.1,,61.8
TueMay 4,6:45pm,NZD,High Impact Expected,Employment Change q/q,0.60%,0.30%,0.60%
TueMay 4,6:45pm,NZD,High Impact Expected,Unemployment Rate,4.70%,4.90%,4.90%
TueMay 4,6:45pm,NZD,Low Impact Expected,Labor Cost Index q/q,0.40%,0.30%,0.50%
TueMay 4,All Day,JPY,Non-Economic,Bank Holiday,,,
TueMay 4,All Day,CNY,Non-Economic,Bank Holiday,,,
TueMay 4,9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,2.30%,,6.10%
