Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
MonFeb 1,12:30am,AUD,Low Impact Expected,Commodity Prices y/y,19.70%,,12.70%
MonFeb 1,2:00am,EUR,Low Impact Expected,German Retail Sales m/m,-9.60%,-2.00%,1.10%
MonFeb 1,2:30am,CHF,Low Impact Expected,Retail Sales y/y,4.70%,1.50%,1.80%
MonFeb 1,3:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,49.3,50.2,51
MonFeb 1,3:30am,CHF,Low Impact Expected,Manufacturing PMI,59.4,56.5,58
MonFeb 1,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,55.1,52.5,52.8
MonFeb 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,51.6,51.5,51.5
MonFeb 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,57.1,57,57
MonFeb 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,54.8,54.7,54.7
MonFeb 1,4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,9.00%,9.00%,8.80%
MonFeb 1,4:30am,GBP,Medium Impact Expected,Final Manufacturing PMI,54.1,52.9,52.9
MonFeb 1,4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,0.70%,0.90%,0.80%
MonFeb 1,4:30am,GBP,Low Impact Expected,Mortgage Approvals,103K,100K,105K
MonFeb 1,4:30am,GBP,Low Impact Expected,Net Lending to Individuals m/m,4.6B,4.3B,4.3B
MonFeb 1,5:00am,EUR,Low Impact Expected,Unemployment Rate,8.30%,8.30%,8.30%
MonFeb 1,9:30am,CAD,Medium Impact Expected,Manufacturing PMI,54.4,,57.9
MonFeb 1,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,59.2,59.1,59.1
MonFeb 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,58.7,60,60.7
MonFeb 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,1.00%,0.80%,1.10%
MonFeb 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,82.1,72,77.6
MonFeb 1,2:00pm,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,
MonFeb 1,2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
MonFeb 1,6:50pm,JPY,Low Impact Expected,Monetary Base y/y,18.90%,19.20%,18.30%
MonFeb 1,10:30pm,AUD,High Impact Expected,RBA Rate Statement,,,
MonFeb 1,10:30pm,AUD,Medium Impact Expected,Cash Rate,0.10%,0.10%,0.10%
MonFeb 1,10:35pm,JPY,Low Impact Expected,10-y Bond Auction,0.05|3.4,,0.02|3.4
TueFeb 2,1:59am,GBP,Low Impact Expected,Nationwide HPI m/m,-0.30%,0.30%,0.90%
TueFeb 2,2:45am,EUR,Low Impact Expected,French Prelim CPI m/m,0.20%,0.00%,0.20%
TueFeb 2,3:00am,EUR,Low Impact Expected,Spanish Unemployment Change,76.2K,35.3K,36.8K
