Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
TueAug 1,12:30am,AUD,High Impact Expected,RBA Rate Statement,,,
TueAug 1,12:30am,AUD,Medium Impact Expected,Cash Rate,1.50%,1.50%,1.50%
TueAug 1,1:00am,JPY,Low Impact Expected,BOJ Core CPI y/y,0.30%,0.20%,0.30%
TueAug 1,All Day,CHF,Non-Economic,Bank Holiday,,,
TueAug 1,2:00am,GBP,Low Impact Expected,Nationwide HPI m/m,0.30%,-0.10%,1.10%
TueAug 1,2:30am,AUD,Low Impact Expected,Commodity Prices y/y,17.10%,,23.70%
TueAug 1,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,54,54.9,54.7
TueAug 1,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,55.1,55.2,55.2
TueAug 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,54.9,55.4,55.4
TueAug 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,58.1,58.3,58.3
TueAug 1,3:55am,EUR,Low Impact Expected,German Unemployment Change,-9K,-4K,6K
TueAug 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,56.6,56.8,56.8
TueAug 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,55.1,54.4,54.2
TueAug 1,5:00am,EUR,Medium Impact Expected,Prelim Flash GDP q/q,0.60%,0.60%,0.60%
TueAug 1,5:38am,GBP,Low Impact Expected,10-y Bond Auction,1.27|2.6,,1.38|2.3
TueAug 1,8:30am,USD,Medium Impact Expected,Core PCE Price Index m/m,0.10%,0.10%,0.10%
TueAug 1,8:30am,USD,Medium Impact Expected,Personal Spending m/m,0.10%,0.10%,0.20%
TueAug 1,8:30am,USD,Low Impact Expected,Personal Income m/m,0.00%,0.40%,0.30%
TueAug 1,9:30am,CAD,Low Impact Expected,Manufacturing PMI,55.5,,54.7
TueAug 1,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,53.3,53.2,53.2
