Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
WedFeb 1,12:30am,AUD,Low Impact Expected,Commodity Prices y/y,55.70%,,44.80%
WedFeb 1,2:00am,GBP,Low Impact Expected,Nationwide HPI m/m,0.20%,0.00%,0.80%
WedFeb 1,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,55.6,55.1,55.3
WedFeb 1,3:30am,CHF,Low Impact Expected,Manufacturing PMI,54.6,56.1,56
WedFeb 1,3:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,53,53.3,53.2
WedFeb 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,53.6,53.4,53.4
WedFeb 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,56.4,56.5,56.5
WedFeb 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,55.2,55.1,55.1
WedFeb 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,55.9,55.9,56.1
WedFeb 1,8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,246K,165K,151K
WedFeb 1,9:30am,CAD,Low Impact Expected,Manufacturing PMI,53.5,,51.8
WedFeb 1,9:45am,USD,Low Impact Expected,Final Manufacturing PMI,55,55.1,55.1
WedFeb 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,56,55,54.7
WedFeb 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,-0.20%,0.20%,0.90%
WedFeb 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,69,66,65.5
WedFeb 1,All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,17.5M,17.5M,18.1M
WedFeb 1,10:30am,USD,High Impact Expected,Crude Oil Inventories,6.5M,2.6M,2.8M
WedFeb 1,All Day,USD,Low Impact Expected,Total Vehicle Sales,17.6M,17.9M,18.4M
WedFeb 1,2:00pm,USD,High Impact Expected,FOMC Statement,,,
WedFeb 1,2:00pm,USD,High Impact Expected,Federal Funds Rate,0.75%,0.75%,0.75%
WedFeb 1,6:50pm,JPY,Low Impact Expected,Monetary Base y/y,22.60%,24.20%,23.10%
WedFeb 1,All Day,CNY,Non-Economic,Bank Holiday,,,
WedFeb 1,7:30pm,AUD,Medium Impact Expected,Building Approvals m/m,-1.20%,-1.70%,7.50%
WedFeb 1,7:30pm,AUD,Medium Impact Expected,Trade Balance,3.51B,2.00B,2.04B
WedFeb 1,10:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.09|3.6,,0.06|3.6
ThuFeb 2,12:00am,JPY,Low Impact Expected,Consumer Confidence,43.2,43.7,43.1
ThuFeb 2,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,57.3K,60.2K,-86.8K
ThuFeb 2,3:15am,CHF,Low Impact Expected,Retail Sales y/y,-3.50%,0.50%,0.80%
ThuFeb 2,4:00am,EUR,Low Impact Expected,ECB Economic Bulletin,,,
ThuFeb 2,4:30am,GBP,High Impact Expected,Construction PMI,52.2,53.9,54.2
ThuFeb 2,4:57am,EUR,Low Impact Expected,French 10-y Bond Auction,1.07|2.1,,0.78|2.0
ThuFeb 2,5:00am,EUR,Low Impact Expected,PPI m/m,0.70%,0.50%,0.30%
ThuFeb 2,7:00am,GBP,High Impact Expected,BOE Monetary Policy Report,,,
ThuFeb 2,7:00am,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9
ThuFeb 2,7:00am,GBP,High Impact Expected,Monetary Policy Summary,,,
ThuFeb 2,7:00am,GBP,High Impact Expected,Official Bank Rate,0.25%,0.25%,0.25%
ThuFeb 2,7:00am,GBP,Medium Impact Expected,Asset Purchase Facility,435B,435B,435B
ThuFeb 2,7:00am,GBP,Medium Impact Expected,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
ThuFeb 2,7:15am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
ThuFeb 2,7:30am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
ThuFeb 2,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-38.80%,,42.40%
ThuFeb 2,8:30am,USD,High Impact Expected,Unemployment Claims,246K,251K,260K
ThuFeb 2,8:30am,USD,Medium Impact Expected,Prelim Nonfarm Productivity q/q,1.30%,1.00%,3.10%
ThuFeb 2,8:30am,USD,Medium Impact Expected,Prelim Unit Labor Costs q/q,1.70%,2.30%,0.70%
ThuFeb 2,10:30am,USD,Low Impact Expected,Natural Gas Storage,-87B,-82B,-119B
