Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
WedMay 1,All Day,CHF,Non-Economic,Bank Holiday,,,
WedMay 1,All Day,EUR,Non-Economic,German Bank Holiday,,,
WedMay 1,All Day,EUR,Non-Economic,French Bank Holiday,,,
WedMay 1,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
WedMay 1,2:00am,GBP,Medium Impact Expected,Nationwide HPI m/m,-0.10%,0.30%,0.00%
WedMay 1,2:30am,AUD,Low Impact Expected,Commodity Prices y/y,-6.50%,,-7.50%
WedMay 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,49.8,48.6,48.6
WedMay 1,8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,119K,154K,131K
WedMay 1,9:00am,USD,Low Impact Expected,Final Manufacturing PMI,52.1,52.1,52
WedMay 1,9:30am,CAD,Low Impact Expected,Manufacturing PMI,50.1,,49.3
WedMay 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,50.7,51,51.3
WedMay 1,10:00am,USD,Low Impact Expected,Construction Spending m/m,-1.70%,0.70%,1.50%
WedMay 1,10:00am,USD,Low Impact Expected,ISM Manufacturing Prices,50,52.6,54.5
WedMay 1,10:30am,NZD,Low Impact Expected,GDT Price Index,-8.60%,,1.60%
WedMay 1,10:30am,USD,Medium Impact Expected,Crude Oil Inventories,6.7M,1.2M,0.9M
WedMay 1,All Day,USD,Low Impact Expected,Total Vehicle Sales,14.9M,15.2M,15.3M
WedMay 1,2:00pm,GBP,Medium Impact Expected,MPC Member Broadbent Speaks,,,
WedMay 1,2:00pm,USD,High Impact Expected,FOMC Statement,,,
WedMay 1,2:00pm,USD,Medium Impact Expected,Federal Funds Rate,<0.25%,<0.25%,<0.25%
WedMay 1,6:05pm,CAD,Medium Impact Expected,BOC Gov Carney Speaks,,,
WedMay 1,7:50pm,JPY,High Impact Expected,Monetary Policy Meeting Minutes,,,
WedMay 1,7:50pm,JPY,Medium Impact Expected,Monetary Base y/y,23.10%,21.00%,19.80%
WedMay 1,9:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,12.60%,,7.40%
WedMay 1,9:30pm,AUD,High Impact Expected,Building Approvals m/m,-5.50%,1.20%,3.00%
WedMay 1,9:30pm,AUD,Medium Impact Expected,Import Prices q/q,0.00%,-0.50%,0.30%
WedMay 1,9:45pm,CNY,Medium Impact Expected,Caixin Manufacturing PMI,50.4,50.6,50.5
ThuMay 2,3:15am,EUR,High Impact Expected,Spanish Manufacturing PMI,44.7,44.6,44.2
ThuMay 2,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,50.2,49.1,48.3
ThuMay 2,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,45.5,44.9,44.5
ThuMay 2,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,44.4,44.4,44.4
ThuMay 2,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,48.1,47.9,47.9
ThuMay 2,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,46.7,46.5,46.5
ThuMay 2,4:30am,GBP,High Impact Expected,Construction PMI,49.4,48.1,47.2
ThuMay 2,5:00am,EUR,Medium Impact Expected,French 10-y Bond Auction,1.81|2.0,,1.94|3.1
